onset	duration	trial_type	correct	window1_response	window1_RT	window2_response	window2_RT	stim_file	calculated_response	calculated_accuracy	calculated_RT
1.0964	7.034	SP_W	1.0	n/a	n/a	1.0	3.92	Plaus/Plaus_run-01/stereo_PW85.wav	1.0	1	1.7729999999999997
8.1359	5.641	SP_I	2.0	n/a	n/a	2.0	2.489	Plaus/Plaus_run-01/stereo_PI11.wav	2.0	1	1.5689999999999995
13.79	6.77	SP_C	1.0	n/a	n/a	1.0	0.645	Plaus/Plaus_run-01/CoM08b.wav	1.0	1	1.395
20.5628	7.327000000000001	SP_W	1.0	n/a	n/a	1.0	3.79	Plaus/Plaus_run-01/stereo_PW72.wav	1.0	1	1.81
27.9014	6.145	SP_C	1.0	n/a	n/a	1.0	1.038	Plaus/Plaus_run-01/CoM05d.wav	1.0	1	1.788
34.0559	5.181	SP_I	2.0	n/a	n/a	2.0	2.695	Plaus/Plaus_run-01/stereo_PI65.wav	2.0	1	1.7529999999999997
39.243	5.092	SP_S	1.0	n/a	n/a	1.0	2.167	Plaus/Plaus_run-01/stereo_PC13.wav	1.0	1	1.1039999999999996
44.3468	7.355	SP_C	1.0	n/a	n/a	1.0	0.7659999999999999	Plaus/Plaus_run-01/CoM06l.wav	1.0	1	1.516
51.7032	7.47	SP_I	2.0	n/a	n/a	2.0	4.254	Plaus/Plaus_run-01/stereo_PI90.wav	2.0	1	2.083
59.1764	7.399	SP_S	1.0	n/a	n/a	1.0	3.915	Plaus/Plaus_run-01/stereo_PC35.wav	1.0	1	1.648
66.5818	5.685	SP_S	1.0	n/a	n/a	1.0	2.745	Plaus/Plaus_run-01/stereo_PC47.wav	1.0	1	1.736
72.2704	5.669	SP_W	1.0	n/a	n/a	2.0	3.756	Plaus/Plaus_run-01/stereo_PW19.wav	2.0	0	2.75
77.9423	7.9	SP_C	1.0	n/a	n/a	1.0	0.523	Plaus/Plaus_run-01/CoM03l.wav	1.0	1	1.273
85.8483	5.145	SP_I	2.0	n/a	n/a	2.0	2.545	Plaus/Plaus_run-01/stereo_PI09.wav	2.0	1	1.537
91.0021	6.9170000000000025	SP_W	1.0	n/a	n/a	1.0	3.757	Plaus/Plaus_run-01/stereo_PW30.wav	1.0	1	1.6369999999999996
97.9243	5.738	SP_S	1.0	n/a	n/a	1.0	4.173	Plaus/Plaus_run-01/stereo_PC14.wav	1.0	1	3.002
103.6662	6.276	SP_W	1.0	n/a	n/a	1.0	2.412	Plaus/Plaus_run-01/stereo_PW50.wav	1.0	1	1.59
109.954	5.49	SP_C	1.0	n/a	n/a	1.0	0.293	Plaus/Plaus_run-01/CoM03d.wav	1.0	1	1.043
115.458	5.7	SP_I	2.0	n/a	n/a	2.0	3.744	Plaus/Plaus_run-01/stereo_PI67.wav	2.0	1	2.853
121.1625	7.237	SP_S	1.0	n/a	n/a	1.0	3.273	Plaus/Plaus_run-01/stereo_PC68.wav	1.0	1	1.307
128.4022	6.49	SP_C	1.0	n/a	n/a	1.0	0.162	Plaus/Plaus_run-01/CoM03b.wav	1.0	1	0.912
134.9065	6.25	SP_W	1.0	n/a	n/a	1.0	2.9210000000000003	Plaus/Plaus_run-01/stereo_PW61.wav	1.0	1	1.9410000000000005
141.161	6.952999999999999	SP_I	2.0	n/a	n/a	2.0	3.864	Plaus/Plaus_run-01/stereo_PI32.wav	2.0	1	1.6989999999999998
148.1173	7.085	SP_C	1.0	n/a	n/a	1.0	0.223	Plaus/Plaus_run-01/CoM02e.wav	1.0	1	0.973
155.2068	6.3610000000000015	SP_S	1.0	n/a	n/a	1.0	3.449	Plaus/Plaus_run-01/stereo_PC24.wav	1.0	1	1.1909999999999998
161.5781	5.1110000000000015	SP_W	1.0	n/a	n/a	1.0	2.6	Plaus/Plaus_run-01/stereo_PW53.wav	1.0	1	1.5860000000000003
166.6985	6.2860000000000005	SP_I	2.0	n/a	n/a	2.0	3.767	Plaus/Plaus_run-01/stereo_PI42.wav	2.0	1	1.5710000000000002
172.9876	6.577000000000001	SP_S	1.0	n/a	n/a	1.0	3.494	Plaus/Plaus_run-01/stereo_PC57.wav	1.0	1	2.2989999999999995
179.5757	5.273	SP_W	1.0	n/a	n/a	1.0	2.9130000000000003	Plaus/Plaus_run-01/stereo_PW18.wav	1.0	1	1.7460000000000002
184.8629	5.77	SP_C	1.0	n/a	n/a	1.0	0.242	Plaus/Plaus_run-01/CoM09b.wav	1.0	1	0.992
190.6348	6.731	SP_S	1.0	n/a	n/a	1.0	3.76	Plaus/Plaus_run-01/stereo_PC26.wav	1.0	1	1.6599999999999997
197.3731	7.212999999999999	SP_I	2.0	n/a	n/a	2.0	3.626	Plaus/Plaus_run-01/stereo_PI33.wav	2.0	1	1.6430000000000002
204.595	5.181	SP_S	1.0	n/a	n/a	1.0	2.9960000000000004	Plaus/Plaus_run-01/stereo_PC01.wav	1.0	1	2.0550000000000006
209.7821	6.238	SP_S	1.0	n/a	n/a	1.0	3.575	Plaus/Plaus_run-01/stereo_PC36.wav	1.0	1	1.5290000000000001
216.0211	7.73	SP_C	1.0	n/a	n/a	1.0	0.404	Plaus/Plaus_run-01/CoM10e.wav	1.0	1	1.1540000000000001
223.7601	6.843	SP_I	2.0	n/a	n/a	2.0	3.732	Plaus/Plaus_run-01/stereo_PI45.wav	2.0	1	1.605
230.615	6.101	SP_W	1.0	n/a	n/a	1.0	3.851	Plaus/Plaus_run-01/stereo_PW28.wav	1.0	1	1.919
236.7206	7.419	SP_W	1.0	n/a	n/a	1.0	3.879	Plaus/Plaus_run-01/stereo_PW86.wav	1.0	1	1.8430000000000002
244.1438	6.54	SP_C	1.0	n/a	n/a	1.0	0.426	Plaus/Plaus_run-01/CoM05e.wav	1.0	1	1.176
