onset	duration	trial_type	correct	window1_response	window1_RT	window2_response	window2_RT	stim_file	calculated_response	calculated_accuracy	calculated_RT
1.101	3.5	P_R	1.0	n/a	n/a	1.0	1.286	Phon/Phon_run-02/stereo_PR20.wav	1.0	1	1.036
4.603	4.235	P_O	1.0	n/a	n/a	1.0	1.865	Phon/Phon_run-02/PC034.wav	1.0	1	1.615
8.84	3.375	P_R	1.0	n/a	n/a	1.0	1.275	Phon/Phon_run-02/stereo_PR13.wav	1.0	1	1.025
12.225999999999999	3.474	P_C	1.0	n/a	n/a	1.0	0.826	Phon/Phon_run-02/ContS12.wav	1.0	1	1.576
15.712	3.875	P_U	2.0	n/a	n/a	2.0	1.609	Phon/Phon_run-02/PM025.wav	2.0	1	1.359
19.598	3.726	P_R	1.0	n/a	n/a	1.0	1.389	Phon/Phon_run-02/stereo_PR22.wav	1.0	1	1.139
23.334	3.451	P_O	1.0	n/a	n/a	1.0	1.93	Phon/Phon_run-02/PC014.wav	1.0	1	1.68
26.787	3.779	P_C	1.0	n/a	n/a	1.0	0.456	Phon/Phon_run-02/ContS02.wav	1.0	1	1.206
30.573	3.821	P_U	2.0	n/a	n/a	1.0	2.487	Phon/Phon_run-02/stereo_PU18.wav	1.0	0	2.237
34.409	3.49	P_U	2.0	n/a	n/a	1.0	1.4709999999999999	Phon/Phon_run-02/stereo_PU12.wav	1.0	0	1.221
37.912	4.38	P_C	1.0	n/a	n/a	1.0	0.48200000000000004	Phon/Phon_run-02/ContS32.wav	1.0	1	1.232
42.299	4.0969999999999995	P_R	1.0	n/a	n/a	1.0	1.406	Phon/Phon_run-02/stereo_PR16.wav	1.0	1	1.156
46.402	3.5	P_O	1.0	n/a	n/a	1.0	1.993	Phon/Phon_run-02/PC022.wav	1.0	1	1.743
49.905	4.0760000000000005	P_R	1.0	n/a	n/a	1.0	1.526	Phon/Phon_run-02/stereo_PR08.wav	1.0	1	1.276
53.99100000000001	3.5	P_O	1.0	n/a	n/a	1.0	2.251	Phon/Phon_run-02/PC028.wav	1.0	1	2.001
57.494	3.5	P_U	2.0	n/a	n/a	1.0	1.399	Phon/Phon_run-02/stereo_PU27.wav	1.0	0	1.149
60.996	3.819	P_C	1.0	n/a	n/a	1.0	0.32799999999999996	Phon/Phon_run-02/ContS06.wav	1.0	1	1.078
64.816	4.25	P_O	1.0	n/a	n/a	2.0	1.307	Phon/Phon_run-02/PC031.wav	2.0	0	1.057
69.069	3.662	P_C	1.0	n/a	n/a	1.0	1.776	Phon/Phon_run-02/ContS36.wav	1.0	1	2.526
72.73899999999998	3.823	P_O	1.0	n/a	n/a	1.0	2.0540000000000003	Phon/Phon_run-02/PC023.wav	1.0	1	1.8040000000000003
