onset	duration	trial_type	correct	window1_response	window1_RT	window2_response	window2_RT	stim_file	calculated_response	calculated_accuracy	calculated_RT
1.085	4.2	S_U	2.0	n/a	n/a	2.0	1.288	Sem/Sem_run-01/stereo_1SU41A0.wav	2.0	1	1.038
5.2879999999999985	3.596	S_C	1.0	n/a	n/a	1.0	0.287	Sem/Sem_run-01/ContS29.wav	1.0	1	1.037
8.89	3.425	S_U	2.0	n/a	n/a	2.0	1.167	Sem/Sem_run-01/stereo_2SU87A0.wav	2.0	1	0.917
12.325999999999999	3.933	S_H	1.0	n/a	n/a	1.0	1.246	Sem/Sem_run-01/stereo_1SH13A0.wav	1.0	1	0.996
16.262999999999998	4.323	S_H	1.0	n/a	n/a	1.0	1.446	Sem/Sem_run-01/stereo_1SH05A0.wav	1.0	1	1.196
20.599	4.073	S_C	1.0	n/a	n/a	1.0	0.34700000000000003	Sem/Sem_run-01/ContS31.wav	1.0	1	1.097
24.686	3.869	S_L	1.0	n/a	n/a	1.0	1.568	Sem/Sem_run-01/stereo_2SL63A0.wav	1.0	1	1.318
28.555999999999997	3.75	S_L	1.0	n/a	n/a	1.0	1.2770000000000001	Sem/Sem_run-01/stereo_1SL29A0.wav	1.0	1	1.0270000000000001
32.308	4.3660000000000005	S_U	2.0	n/a	n/a	2.0	1.4880000000000002	Sem/Sem_run-01/stereo_2SU78A0.wav	2.0	1	1.2380000000000002
36.679	3.3	S_L	1.0	n/a	n/a	1.0	1.2930000000000001	Sem/Sem_run-01/stereo_1SL17A0.wav	1.0	1	1.043
39.981	3.884	S_C	1.0	n/a	n/a	1.0	0.18100000000000002	Sem/Sem_run-01/ContS05.wav	1.0	1	0.931
43.867	4.371	S_H	1.0	n/a	n/a	1.0	1.382	Sem/Sem_run-01/stereo_2SH58A0.wav	1.0	1	1.132
48.254	4.329	S_L	1.0	n/a	n/a	1.0	1.158	Sem/Sem_run-01/stereo_2SL72A0.wav	1.0	1	0.9079999999999999
52.591	3.94	S_H	1.0	n/a	n/a	1.0	1.2590000000000001	Sem/Sem_run-01/stereo_2SH57A0.wav	1.0	1	1.0090000000000001
56.544	4.2	S_U	2.0	2.0	0.067	2.0	1.5819999999999999	Sem/Sem_run-01/stereo_2SU83A0.wav	2.0	1	1.3319999999999999
60.747	3.474	S_C	1.0	n/a	n/a	1.0	0.314	Sem/Sem_run-01/ContS11.wav	1.0	1	1.064
64.233	4.271	S_L	1.0	n/a	n/a	1.0	1.345	Sem/Sem_run-01/stereo_1SL26A0.wav	1.0	1	1.095
68.52	3.91	S_L	1.0	n/a	n/a	1.0	1.1340000000000001	Sem/Sem_run-01/stereo_1SL25A0.wav	1.0	1	0.8840000000000001
72.439	4.479	S_C	1.0	n/a	n/a	1.0	0.23399999999999999	Sem/Sem_run-01/ContS25.wav	1.0	1	0.984
76.926	3.378	S_U	2.0	n/a	n/a	2.0	1.814	Sem/Sem_run-01/stereo_2SU81A0.wav	2.0	1	1.564
80.312	3.42	S_L	1.0	n/a	n/a	1.0	1.439	Sem/Sem_run-01/stereo_1SL27A0.wav	1.0	1	1.189
83.74799999999998	4.3439999999999985	S_L	1.0	n/a	n/a	2.0	1.237	Sem/Sem_run-01/stereo_1SL30A0.wav	2.0	0	0.987
88.101	3.909	S_L	1.0	n/a	n/a	1.0	1.05	Sem/Sem_run-01/stereo_2SL71A0.wav	1.0	1	0.8
92.021	3.867	S_H	1.0	n/a	n/a	1.0	1.158	Sem/Sem_run-01/stereo_1SH04A0.wav	1.0	1	0.9079999999999999
95.891	3.828	S_U	2.0	n/a	n/a	2.0	1.446	Sem/Sem_run-01/stereo_1SU37A0.wav	2.0	1	1.196
99.727	4.565	S_C	1.0	n/a	n/a	1.0	0.205	Sem/Sem_run-01/ContS35.wav	1.0	1	0.955
104.29700000000001	3.3	S_U	2.0	n/a	n/a	2.0	1.226	Sem/Sem_run-01/stereo_1SU35A0.wav	2.0	1	0.976
107.6	3.477	S_L	1.0	n/a	n/a	1.0	1.663	Sem/Sem_run-01/stereo_2SL65A0.wav	1.0	1	1.413
111.086	3.83	S_H	1.0	n/a	n/a	1.0	1.183	Sem/Sem_run-01/stereo_1SH07A0.wav	1.0	1	0.933
114.92200000000001	4.3439999999999985	S_C	1.0	n/a	n/a	1.0	0.218	Sem/Sem_run-01/ContS07.wav	1.0	1	0.968
119.275	3.5	S_H	1.0	n/a	n/a	2.0	1.204	Sem/Sem_run-01/stereo_1SH03A0.wav	2.0	0	0.954
122.77799999999999	3.919	S_U	2.0	n/a	n/a	1.0	1.263	Sem/Sem_run-01/stereo_1SU45A0.wav	1.0	0	1.013
126.698	3.5	S_H	1.0	n/a	n/a	1.0	1.05	Sem/Sem_run-01/stereo_1SH06A0.wav	1.0	1	0.8
130.201	3.392	S_L	1.0	n/a	n/a	1.0	0.8320000000000001	Sem/Sem_run-01/stereo_2SL62A0.wav	1.0	1	0.5820000000000001
133.60299999999998	3.54	S_C	1.0	n/a	n/a	1.0	0.071	Sem/Sem_run-01/ContS19.wav	1.0	1	0.821
137.156	4.4	S_H	1.0	n/a	n/a	1.0	0.968	Sem/Sem_run-01/stereo_1SH15A0.wav	1.0	1	0.718
141.559	3.342	S_H	1.0	n/a	n/a	1.0	1.145	Sem/Sem_run-01/stereo_1SH11A0.wav	1.0	1	0.895
144.912	3.385	S_U	2.0	n/a	n/a	2.0	1.225	Sem/Sem_run-01/stereo_1SU44A0.wav	2.0	1	0.975
148.298	3.4160000000000004	S_H	1.0	n/a	n/a	1.0	1.176	Sem/Sem_run-01/stereo_2SH56A0.wav	1.0	1	0.9259999999999999
151.717	3.849	S_U	2.0	n/a	n/a	2.0	1.248	Sem/Sem_run-01/stereo_2SU82A0.wav	2.0	1	0.998
155.57	3.934	S_C	1.0	n/a	n/a	1.0	0.156	Sem/Sem_run-01/ContS13.wav	1.0	1	0.906
159.506	4.309	S_L	1.0	n/a	n/a	1.0	1.021	Sem/Sem_run-01/stereo_2SL64A0.wav	1.0	1	0.7709999999999999
163.826	4.413	S_C	1.0	n/a	n/a	1.0	0.268	Sem/Sem_run-01/ContS17.wav	1.0	1	1.018
168.247	4.2	S_U	2.0	n/a	n/a	2.0	1.3730000000000002	Sem/Sem_run-01/stereo_2SU90A0.wav	2.0	1	1.1230000000000002
172.45	3.846	S_U	2.0	n/a	n/a	2.0	1.209	Sem/Sem_run-01/stereo_2SU88A0.wav	2.0	1	0.9590000000000001
176.303	3.3939999999999997	S_C	1.0	n/a	n/a	1.0	0.45299999999999996	Sem/Sem_run-01/ContS01.wav	1.0	1	1.2029999999999998
179.705	4.013	S_C	1.0	n/a	n/a	1.0	0.152	Sem/Sem_run-01/ContS23.wav	1.0	1	0.902
183.725	4.227	S_H	1.0	n/a	n/a	1.0	1.103	Sem/Sem_run-01/stereo_1SH08A0.wav	1.0	1	0.853
