onset	duration	trial_type	correct	window1_response	window1_RT	window2_response	window2_RT	stim_file	calculated_response	calculated_accuracy	calculated_RT
1.0964	7.034	SP_W	1.0	n/a	n/a	1.0	3.9339999999999997	Plaus/Plaus_run-01/stereo_PW85.wav	1.0	1	1.787
8.1359	5.641	SP_I	2.0	n/a	n/a	2.0	2.725	Plaus/Plaus_run-01/stereo_PI11.wav	2.0	1	1.805
13.79	6.77	SP_C	1.0	n/a	n/a	1.0	3.2769999999999997	Plaus/Plaus_run-01/CoM08b.wav	1.0	1	4.027
20.5628	7.327000000000001	SP_W	1.0	n/a	n/a	1.0	3.181	Plaus/Plaus_run-01/stereo_PW72.wav	1.0	1	1.201
27.9014	6.145	SP_C	1.0	n/a	n/a	1.0	2.613	Plaus/Plaus_run-01/CoM05d.wav	1.0	1	3.363
34.0559	5.181	SP_I	2.0	n/a	n/a	2.0	3.7110000000000003	Plaus/Plaus_run-01/stereo_PI65.wav	2.0	1	2.7689999999999997
39.243	5.092	SP_S	1.0	n/a	n/a	1.0	2.461	Plaus/Plaus_run-01/stereo_PC13.wav	1.0	1	1.3979999999999997
44.3468	7.355	SP_C	1.0	n/a	n/a	1.0	1.749	Plaus/Plaus_run-01/CoM06l.wav	1.0	1	2.499
51.7032	7.47	SP_I	2.0	n/a	n/a	1.0	5.04	Plaus/Plaus_run-01/stereo_PI90.wav	1.0	0	2.869
59.1764	7.399	SP_S	1.0	n/a	n/a	1.0	5.2010000000000005	Plaus/Plaus_run-01/stereo_PC35.wav	1.0	1	2.9340000000000006
66.5818	5.685	SP_S	1.0	n/a	n/a	1.0	3.0189999999999997	Plaus/Plaus_run-01/stereo_PC47.wav	1.0	1	2.01
72.2704	5.669	SP_W	1.0	n/a	n/a	1.0	3.4410000000000003	Plaus/Plaus_run-01/stereo_PW19.wav	1.0	1	2.4350000000000005
77.9423	7.9	SP_C	1.0	n/a	n/a	1.0	2.084	Plaus/Plaus_run-01/CoM03l.wav	1.0	1	2.834
85.8483	5.145	SP_I	2.0	n/a	n/a	2.0	3.116	Plaus/Plaus_run-01/stereo_PI09.wav	2.0	1	2.1080000000000005
91.0021	6.9170000000000025	SP_W	1.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-01/stereo_PW30.wav	1.0	1	4.222000000000002
97.9243	5.738	SP_S	1.0	1.0	0.175	1.0	3.125	Plaus/Plaus_run-01/stereo_PC14.wav	1.0	1	1.954
103.6662	6.276	SP_W	1.0	n/a	n/a	1.0	3.784	Plaus/Plaus_run-01/stereo_PW50.wav	1.0	1	2.9619999999999997
109.954	5.49	SP_C	1.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-01/CoM03d.wav	n/a	0	n/a
115.458	5.7	SP_I	2.0	n/a	n/a	2.0	3.035	Plaus/Plaus_run-01/stereo_PI67.wav	2.0	1	2.144
121.1625	7.237	SP_S	1.0	n/a	n/a	1.0	3.299	Plaus/Plaus_run-01/stereo_PC68.wav	1.0	1	1.3329999999999997
128.4022	6.49	SP_C	1.0	n/a	n/a	1.0	4.814	Plaus/Plaus_run-01/CoM03b.wav	1.0	1	5.564
134.9065	6.25	SP_W	1.0	n/a	n/a	1.0	4.188	Plaus/Plaus_run-01/stereo_PW61.wav	1.0	1	3.2079999999999997
141.161	6.952999999999999	SP_I	2.0	n/a	n/a	2.0	5.218999999999999	Plaus/Plaus_run-01/stereo_PI32.wav	2.0	1	3.0539999999999985
148.1173	7.085	SP_C	1.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-01/CoM02e.wav	1.0	1	7.135
155.2068	6.3610000000000015	SP_S	1.0	1.0	0.05	n/a	n/a	Plaus/Plaus_run-01/stereo_PC24.wav	n/a	0	n/a
161.5781	5.1110000000000015	SP_W	1.0	n/a	n/a	1.0	2.515	Plaus/Plaus_run-01/stereo_PW53.wav	1.0	1	1.5010000000000003
166.6985	6.2860000000000005	SP_I	2.0	n/a	n/a	2.0	3.85	Plaus/Plaus_run-01/stereo_PI42.wav	2.0	1	1.6540000000000004
172.9876	6.577000000000001	SP_S	1.0	n/a	n/a	1.0	4.1610000000000005	Plaus/Plaus_run-01/stereo_PC57.wav	1.0	1	2.966
179.5757	5.273	SP_W	1.0	n/a	n/a	1.0	4.121	Plaus/Plaus_run-01/stereo_PW18.wav	1.0	1	2.9540000000000006
184.8629	5.77	SP_C	1.0	n/a	n/a	1.0	1.8780000000000001	Plaus/Plaus_run-01/CoM09b.wav	1.0	1	2.628
190.6348	6.731	SP_S	1.0	n/a	n/a	1.0	5.013999999999999	Plaus/Plaus_run-01/stereo_PC26.wav	1.0	1	2.9139999999999984
197.3731	7.212999999999999	SP_I	2.0	n/a	n/a	2.0	4.654	Plaus/Plaus_run-01/stereo_PI33.wav	2.0	1	2.671
204.595	5.181	SP_S	1.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-01/stereo_PC01.wav	n/a	0	n/a
209.7821	6.238	SP_S	1.0	n/a	n/a	1.0	3.372	Plaus/Plaus_run-01/stereo_PC36.wav	1.0	1	1.3259999999999996
216.0211	7.73	SP_C	1.0	n/a	n/a	1.0	1.617	Plaus/Plaus_run-01/CoM10e.wav	1.0	1	2.367
223.7601	6.843	SP_I	2.0	n/a	n/a	2.0	4.437	Plaus/Plaus_run-01/stereo_PI45.wav	2.0	1	2.3100000000000005
230.615	6.101	SP_W	1.0	n/a	n/a	1.0	3.597	Plaus/Plaus_run-01/stereo_PW28.wav	1.0	1	1.6649999999999996
236.7206	7.419	SP_W	1.0	n/a	n/a	1.0	4.471	Plaus/Plaus_run-01/stereo_PW86.wav	1.0	1	2.4350000000000005
244.1438	6.54	SP_C	1.0	n/a	n/a	1.0	2.885	Plaus/Plaus_run-01/CoM05e.wav	1.0	1	3.635
250.6981	6.247000000000001	SP_I	2.0	n/a	n/a	2.0	3.8089999999999997	Plaus/Plaus_run-01/stereo_PI12.wav	2.0	1	2.938
