onset	duration	trial_type	correct	window1_response	window1_RT	window2_response	window2_RT	stim_file	calculated_response	calculated_accuracy	calculated_RT
1.0934	7.632999999999999	G_P	2.0	n/a	n/a	1.0	4.392	Gram/Gram_run-02/stereo_1MP45U4.wav	1.0	0	2.261
8.7323	7.315	G_F	2.0	n/a	n/a	1.0	4.456	Gram/Gram_run-02/stereo_1MF20U4.wav	1.0	0	3.746
16.0543	6.283	G_P	2.0	n/a	n/a	1.0	3.779	Gram/Gram_run-02/stereo_1MP34U2.wav	1.0	0	2.687
22.3421	6.195	G_C	1.0	n/a	n/a	1.0	1.425	Gram/Gram_run-02/CoM06d.wav	1.0	1	2.175
28.5465	6.221	G_G	1.0	n/a	n/a	1.0	3.704	Gram/Gram_run-02/stereo_1MF02G1.wav	1.0	1	1.6640000000000001
34.769	5.801	G_F	2.0	n/a	n/a	2.0	2.76	Gram/Gram_run-02/stereo_2MF64U3.wav	2.0	1	3.51
40.5743	6.78	G_C	1.0	n/a	n/a	1.0	1.13	Gram/Gram_run-02/CoM07l.wav	1.0	1	1.88
47.3625	6.084	G_F	2.0	n/a	n/a	1.0	3.843	Gram/Gram_run-02/stereo_2MF56U2.wav	1.0	0	4.593
53.4512	7.5470000000000015	G_F	2.0	1.0	0.285	2.0	4.107	Gram/Gram_run-02/stereo_1MF21U4.wav	2.0	1	3.356
61.0065	6.482	G_G	1.0	n/a	n/a	2.0	1.204	Gram/Gram_run-02/stereo_1MF24G4.wav	n/a	0	n/a
67.4946	6.7810000000000015	G_P	2.0	n/a	n/a	2.0	4.682	Gram/Gram_run-02/stereo_2MP76U1.wav	2.0	1	2.420000000000001
74.2828	6.643	G_P	2.0	n/a	n/a	2.0	3.04	Gram/Gram_run-02/stereo_2MP80U2.wav	2.0	1	2.084
80.9376	7.69	G_C	1.0	n/a	n/a	1.0	2.103	Gram/Gram_run-02/CoM06e.wav	1.0	1	2.853
88.639	6.352	G_F	2.0	n/a	n/a	2.0	2.928	Gram/Gram_run-02/stereo_2MF63U3.wav	2.0	1	3.678
94.9947	5.801	G_G	1.0	n/a	n/a	2.0	3.564	Gram/Gram_run-02/stereo_1MF18G3.wav	2.0	0	2.181
100.8001	7.113	G_P	2.0	n/a	n/a	2.0	4.232	Gram/Gram_run-02/stereo_1MP44U4.wav	2.0	1	1.875
107.9218	6.78	G_C	1.0	n/a	n/a	1.0	1.127	Gram/Gram_run-02/CoM05b.wav	1.0	1	1.877
114.7101	6.7360000000000015	G_F	2.0	n/a	n/a	2.0	2.9610000000000003	Gram/Gram_run-02/stereo_2MF58U2.wav	2.0	1	3.7110000000000003
121.4494	6.089	G_P	2.0	n/a	n/a	2.0	3.151	Gram/Gram_run-02/stereo_2MP87U3.wav	2.0	1	1.9389999999999998
127.5529	7.6370000000000005	G_P	2.0	n/a	n/a	2.0	4.039	Gram/Gram_run-02/stereo_2MP73U1.wav	2.0	1	2.0119999999999996
135.1929	7.305	G_C	1.0	n/a	n/a	1.0	0.779	Gram/Gram_run-02/CoM02l.wav	1.0	1	1.529
142.4994	5.983	G_G	1.0	n/a	n/a	2.0	3.403	Gram/Gram_run-02/stereo_1MP42G3.wav	2.0	0	2.481
148.4871	5.36	G_P	2.0	n/a	n/a	2.0	3.297	Gram/Gram_run-02/stereo_1MP32U2.wav	2.0	1	2.291
153.8576	7.145	G_C	1.0	n/a	n/a	1.0	2.943	Gram/Gram_run-02/CoM09e.wav	1.0	1	3.693
161.0128	6.28	G_F	2.0	n/a	n/a	2.0	4.227	Gram/Gram_run-02/stereo_1MF19U4.wav	2.0	1	3.5410000000000004
167.3005	6.63	G_C	1.0	n/a	n/a	1.0	0.911	Gram/Gram_run-02/CoM07b.wav	1.0	1	1.661
173.9386	7.195	G_G	1.0	n/a	n/a	1.0	4.186	Gram/Gram_run-02/stereo_2MP89G3.wav	1.0	1	2.848
181.1437	5.174	G_F	2.0	n/a	n/a	2.0	2.755	Gram/Gram_run-02/stereo_1MF07U2.wav	2.0	1	3.505
186.3308	6.944	G_P	2.0	n/a	n/a	2.0	3.263	Gram/Gram_run-02/stereo_2MP88U3.wav	2.0	1	2.2199999999999998
193.2858	6.089	G_G	1.0	n/a	n/a	2.0	2.889	Gram/Gram_run-02/stereo_2MF66G3.wav	2.0	0	1.5150000000000001
199.3896	6.5	G_C	1.0	n/a	n/a	1.0	0.3	Gram/Gram_run-02/CoM01e.wav	1.0	1	1.05
205.8946	6.43	G_P	2.0	n/a	n/a	2.0	4.356	Gram/Gram_run-02/stereo_1MP43U4.wav	2.0	1	2.074
212.3325	6.19	G_G	1.0	n/a	n/a	2.0	0.535	Gram/Gram_run-02/stereo_2MP84G2.wav	n/a	0	n/a
218.537	7.114	G_G	1.0	n/a	n/a	1.0	4.592	Gram/Gram_run-02/stereo_1MP29G1.wav	1.0	1	2.4039999999999995
