participant_id	run_name	num_repaired	chunks	shifted_date_of_acq	cond1	acc1	rt1	cond2	acc2	rt2	cond3	acc3	rt3	cond4	acc4	rt4
5007	sub-5007_ses-9_task-Plaus_acq-D2S2_run-02_bold	2	0	1819-03-30	SP_C	0.8	2.498333	SP_I	0.9	1.941556	SP_S	1	1.9102	SP_W	1	2.2058
5007	sub-5007_ses-9_task-Plaus_acq-D2S4_run-01_bold	0	0	1819-03-30	SP_C	0.9	2.492556	SP_I	0.8	1.881375	SP_S	0.9	1.985222	SP_W	1	2.319
5007	sub-5007_ses-9_task-Sem_acq-D2S6_run-02_bold	0	0	1819-03-30	S_C	0.9167	1.8827	S_H	0.9167	1.510727	S_L	0.8333	1.536	S_U	0.6667	1.581875
5007	sub-5007_ses-9_task-Sem_acq-D2S8_run-01_bold	0	0	1819-03-30	S_C	0.8333	2.014222	S_H	0.9167	1.399273	S_L	0.9167	1.720545	S_U	0.5	1.480333
5008	sub-5008_ses-9_task-Gram_acq-D1S7_run-02_bold	0	0	1818-09-25	G_C	1	1.5234	G_F	1	3.3302	G_G	1	2.1553	G_P	1	1.9753
5008	sub-5008_ses-9_task-Gram_acq-D1S9_run-01_bold	0	0	1818-09-25	G_C	1	1.475	G_F	1	3.5089	G_G	0.9	2.355778	G_P	1	2.1632
5008	sub-5008_ses-9_task-Phon_acq-D1S3_run-02_bold	0	0	1818-09-25	P_C	1	1.455417	P_O	1	1.055167	P_R	0.8333	0.9584	P_U	0.6667	1.074625
5008	sub-5008_ses-9_task-Phon_acq-D1S5_run-01_bold	0	0	1818-09-25	P_C	1	1.768333	P_O	0.9167	1.151091	P_R	1	1.181333	P_U	0.6667	1.2835
5008	sub-5008_ses-9_task-Plaus_acq-D2S2_run-02_bold	0	0	1818-09-28	SP_C	1	1.6199	SP_I	1	1.5269	SP_S	1	1.736	SP_W	0.8	1.919
5008	sub-5008_ses-9_task-Plaus_acq-D2S4_run-01_bold	0	0	1818-09-28	SP_C	1	1.2988	SP_I	1	1.6875	SP_S	0.8	1.632875	SP_W	0.8	1.585
5008	sub-5008_ses-9_task-Sem_acq-D2S6_run-02_bold	0	0	1818-09-28	S_C	1	1.5	S_H	1	1.148833	S_L	0.9167	1.437545	S_U	0.9167	1.302545
5008	sub-5008_ses-9_task-Sem_acq-D2S8_run-01_bold	0	0	1818-09-28	S_C	1	1.467818	S_H	1	1.139083	S_L	0.9167	1.254	S_U	0.75	1.274556
5009	sub-5009_ses-9_task-Gram_acq-D1S3_run-02_bold	0	0	1817-08-23	G_C	1	1.1179	G_F	1	3.481	G_G	1	1.8344	G_P	1	2.0828
5009	sub-5009_ses-9_task-Gram_acq-D1S5_run-01_bold	0	0	1817-08-23	G_C	0.9	0.961222	G_F	0.8	3.44125	G_G	1	2.1702	G_P	0.9	1.921667
5009	sub-5009_ses-9_task-Phon_acq-D1S7_run-02_bold	0	0	1817-08-23	P_C	1	1.162667	P_O	1	1.178083	P_R	1	1.05725	P_U	0.8333	1.1161
5009	sub-5009_ses-9_task-Phon_acq-D1S9_run-01_bold	0	0	1817-08-23	P_C	1	1.064083	P_O	0.9167	1.120091	P_R	1	0.988364	P_U	1	1.0785
5009	sub-5009_ses-9_task-Plaus_acq-D2S2_run-01_bold	0	0	1817-11-21	SP_C	1	1.1971	SP_I	1	1.5061	SP_S	1	1.4909	SP_W	0.8	1.67125
5009	sub-5009_ses-9_task-Plaus_acq-D2S4_run-02_bold	0	0	1817-11-21	SP_C	1	1.2327	SP_I	1	1.6045	SP_S	1	1.5876	SP_W	0.9	1.663
5009	sub-5009_ses-9_task-Sem_acq-D2S6_run-01_bold	0	0	1817-11-21	S_C	1	1.260167	S_H	1	1.101417	S_L	1	1.176	S_U	1	1.293917
5009	sub-5009_ses-9_task-Sem_acq-D2S8_run-02_bold	0	0	1817-11-21	S_C	1	1.290455	S_H	1	0.992	S_L	0.9167	1.152636	S_U	1	1.188667
5010	sub-5010_ses-9_task-Gram_acq-D1S7_run-02_bold	0	0	1818-11-24	G_C	1	1.3672	G_F	0.8	4.16275	G_G	0.8	2.0755	G_P	0.8	2.09
5010	sub-5010_ses-9_task-Gram_acq-D1S9_run-01_bold	1	0	1818-11-24	G_C	1	1.4137	G_F	0.6	3.911167	G_G	0.9	2.123667	G_P	0.6	2.261833
5010	sub-5010_ses-9_task-Phon_acq-D1S3_run-02_bold	0	0	1818-11-24	P_C	0.9167	1.288818	P_O	0.5833	1.186714	P_R	0.8333	1.2307	P_U	1	1.436167
5010	sub-5010_ses-9_task-Phon_acq-D1S5_run-01_bold	0	0	1818-11-24	P_C	1	1.129333	P_O	0.5833	1.222333	P_R	0.6667	1.342375	P_U	0.9167	1.372636
5010	sub-5010_ses-9_task-Plaus_acq-D2S2_run-02_bold	0	0	1818-11-29	SP_C	1	1.3394	SP_I	1	1.8966	SP_S	0.7	2.459286	SP_W	0.8	2.358375
5010	sub-5010_ses-9_task-Plaus_acq-D2S4_run-01_bold	4	0	1818-11-29	SP_C	1	1.2216	SP_I	0.8	2.052	SP_S	0.8	1.873125	SP_W	0.8	2.34925
5010	sub-5010_ses-9_task-Sem_acq-D2S6_run-02_bold	0	0	1818-11-29	S_C	0.75	1.398375	S_H	0.5	1.276333	S_L	0.8333	1.4867	S_U	0.5833	1.526286
5010	sub-5010_ses-9_task-Sem_acq-D2S8_run-01_bold	0	0	1818-11-29	S_C	1	0.996	S_H	0.75	1.445333	S_L	0.5833	1.37	S_U	0.6667	1.555625
5011	sub-5011_ses-9_task-Gram_acq-D1S10_run-02_bold	10	0	1819-01-02	G_C	1	1.5773	G_F	0.9	3.612222	G_G	0.6	1.789667	G_P	1	1.9701
5011	sub-5011_ses-9_task-Gram_acq-D1S12_run-01_bold	4	0	1819-01-02	G_C	1	1.6276	G_F	0.9	3.183333	G_G	1	2.1593	G_P	1	1.9427
5011	sub-5011_ses-9_task-Gram_acq-D1S18_run-02_bold	0	0	1819-01-02	G_C	1	2.8685	G_F	0.9	3.568333	G_G	0.9	2.069556	G_P	1	1.9703
5011	sub-5011_ses-9_task-Gram_acq-D2S14_run-01_bold	0	0	1819-01-16	G_C	0.9	2.054111	G_F	0.7	3.714857	G_G	1	2.2213	G_P	1	2.0439
5011	sub-5011_ses-9_task-Phon_acq-D1S14_run-02_bold	0	0	1819-01-02	P_C	1	1.903167	P_O	0.8333	1.0326	P_R	0.9167	1.071364	P_U	0.8333	0.9832
5011	sub-5011_ses-9_task-Phon_acq-D1S16_run-01_bold	0	0	1819-01-02	P_C	1	1.775917	P_O	0.8333	1.0032	P_R	0.9167	1.053636	P_U	0.9167	1.136545
5011	sub-5011_ses-9_task-Plaus_acq-D2S6_run-01_bold	0	0	1819-01-16	SP_C	1	1.516444	SP_I	1	1.744	SP_S	1	1.6719	SP_W	0.8	1.61425
5011	sub-5011_ses-9_task-Plaus_acq-D2S8_run-02_bold	0	0	1819-01-16	SP_C	1	1.6031	SP_I	0.9	1.67525	SP_S	1	1.6318	SP_W	0.9	1.636556
5011	sub-5011_ses-9_task-Sem_acq-D2S2_run-01_bold	0	0	1819-01-16	S_C	1	1.624417	S_H	1	1.005833	S_L	0.9167	0.962	S_U	0.8333	1.318
5011	sub-5011_ses-9_task-Sem_acq-D2S4_run-02_bold	0	0	1819-01-16	S_C	1	1.553273	S_H	0.8333	0.941	S_L	0.75	0.988333	S_U	0.9167	1.260455
5015	sub-5015_ses-9_task-Gram_acq-D1S3_run-01_bold	21	0	1818-06-17	G_C	1	1.4471	G_F	0.8	3.952375	G_G	0.9	2.360222	G_P	1	2.3553
5015	sub-5015_ses-9_task-Phon_acq-D1S6_run-01_bold	2	0	1818-06-17	P_C	1	1.22975	P_O	0.6667	1.2325	P_R	1	1.046333	P_U	0.9167	1.530545
5015	sub-5015_ses-9_task-Phon_acq-D1S8_run-02_bold	2	0	1818-06-17	P_C	0.9167	1.306818	P_O	0.8333	1.2409	P_R	0.9167	1.045909	P_U	1	1.572167
5015	sub-5015_ses-9_task-Plaus_acq-D2S6_run-02_bold	2	0	1818-06-24	SP_C	1	1.415	SP_I	1	1.9128	SP_S	0.7	1.570429	SP_W	0.7	1.807571
5015	sub-5015_ses-9_task-Plaus_acq-D2S8_run-01_bold	0	0	1818-06-24	SP_C	1	1.1999	SP_I	0.9	2.012778	SP_S	1	1.7319	SP_W	0.8	1.9875
5015	sub-5015_ses-9_task-Sem_acq-D2S2_run-02_bold	0	0	1818-06-24	S_C	1	1.0585	S_H	0.75	1.286556	S_L	0.8333	1.4582	S_U	1	1.339833
5015	sub-5015_ses-9_task-Sem_acq-D2S4_run-01_bold	0	0	1818-06-24	S_C	1	1.206667	S_H	1	1.233833	S_L	1	1.195833	S_U	0.8333	1.332333
5018	sub-5018_ses-9_task-Gram_acq-D1S3_run-01_bold	28	0	1817-10-18	G_C	0.9	3.463222	G_F	0.6	3.242667	G_G	0.8	2.0145	G_P	0.8	1.935625
5018	sub-5018_ses-9_task-Phon_acq-D1S5_run-01_bold	0	0	1817-10-18	P_C	1	2.0865	P_O	0.75	0.856556	P_R	1	0.990083	P_U	0.8333	1.0688
5018	sub-5018_ses-9_task-Phon_acq-D1S7_run-02_bold	0	0	1817-10-18	P_C	1	2.052583	P_O	0.9167	0.991636	P_R	0.9167	0.941636	P_U	0.8333	1.01
5018	sub-5018_ses-9_task-Plaus_acq-D2S4_run-02_bold	0	0	1817-11-16	SP_C	1	3.3787	SP_I	1	1.4632	SP_S	1	1.6216	SP_W	0.7	1.745714
5018	sub-5018_ses-9_task-Plaus_acq-D2S6_run-01_bold	0	0	1817-11-16	SP_C	0.9	4.262111	SP_I	0.9	1.629222	SP_S	0.9	1.401556	SP_W	0.9	1.726556
5018	sub-5018_ses-9_task-Sem_acq-D2S10_run-01_bold	0	0	1817-11-16	S_C	1	2.01325	S_H	0.8333	0.9055	S_L	1	0.95225	S_U	0.6667	1.012
5018	sub-5018_ses-9_task-Sem_acq-D2S8_run-02_bold	0	0	1817-11-16	S_C	1	1.982167	S_H	1	1.046	S_L	0.8333	0.9801	S_U	0.8333	0.9589
5020	sub-5020_ses-9_task-Gram_acq-D1S10_run-02_bold	1	0	1819-04-11	G_C	1	0.9379	G_F	1	3.5204	G_G	1	1.9864	G_P	1	2.0149
5020	sub-5020_ses-9_task-Gram_acq-D1S8_run-01_bold	6	0	1819-04-11	G_C	1	0.9687	G_F	0.9	3.433444	G_G	0.7	2.048286	G_P	1	1.9435
5020	sub-5020_ses-9_task-Phon_acq-D1S2_run-01_bold	4	0	1819-04-11	P_C	1	0.685417	P_O	0.75	1.092375	P_R	0.9167	1.059182	P_U	0.9167	1.071818
5020	sub-5020_ses-9_task-Phon_acq-D1S6_run-02_bold	0	0	1819-04-11	P_C	1	0.70625	P_O	0.8333	1.037	P_R	1	0.955417	P_U	1	1.042083
5020	sub-5020_ses-9_task-Plaus_acq-D2S3_run-01_bold	5	0	1819-07-25	SP_C	1	0.8252	SP_I	1	1.4149	SP_S	1	1.2086	SP_W	1	1.529
5020	sub-5020_ses-9_task-Plaus_acq-D2S5_run-02_bold	5	0	1819-07-25	SP_C	1	0.8754	SP_I	1	1.7933	SP_S	1	1.436	SP_W	0.9	1.789333
5020	sub-5020_ses-9_task-Sem_acq-D2S9_run-01_bold	4	0	1819-07-25	S_C	1	1.544833	S_H	0.9167	1.124636	S_L	0.9167	1.195	S_U	0.8333	1.1956
5021	sub-5021_ses-9_task-Gram_acq-D1S7_run-02_bold	0	0	1818-09-26	G_C	1	1.4742	G_F	0.8	3.799875	G_G	0.9	2.924222	G_P	0.9	2.416
5021	sub-5021_ses-9_task-Gram_acq-D1S9_run-01_bold	0	0	1818-09-26	G_C	0.8	1.4115	G_F	0.4	4.01425	G_G	0.5	3.045	G_P	0.9	2.704222
5021	sub-5021_ses-9_task-Phon_acq-D1S3_run-02_bold	0	0	1818-09-26	P_C	1	1.050167	P_O	0.9167	1.468909	P_R	0.75	1.411556	P_U	0.9167	1.257545
5021	sub-5021_ses-9_task-Phon_acq-D1S5_run-01_bold	0	0	1818-09-26	P_C	0.9167	1.011545	P_O	0.9167	1.329182	P_R	1	1.540583	P_U	1	1.383083
5022	sub-5022_ses-9_task-Gram_acq-D1S7_run-02_bold	6	0	1818-04-21	G_C	1	1.228	G_F	1	3.666	G_G	0.9	2.132889	G_P	1	2.2973
5022	sub-5022_ses-9_task-Gram_acq-D1S9_run-01_bold	0	0	1818-04-21	G_C	1	1.2763	G_F	0.8	3.88625	G_G	0.9	2.34	G_P	1	2.418
5022	sub-5022_ses-9_task-Phon_acq-D1S3_run-02_bold	0	0	1818-04-21	P_C	1	0.97375	P_O	0.6667	1.538625	P_R	0.8333	1.3106	P_U	1	1.366917
5022	sub-5022_ses-9_task-Phon_acq-D1S5_run-01_bold	0	0	1818-04-21	P_C	1	1.170833	P_O	0.4167	1.311	P_R	1	1.136167	P_U	1	1.295
5022	sub-5022_ses-9_task-Plaus_acq-D2S2_run-01_bold	2	0	1818-07-06	SP_C	1	1.0095	SP_I	1	1.9253	SP_S	1	1.7713	SP_W	0.7	1.982286
5022	sub-5022_ses-9_task-Plaus_acq-D2S4_run-02_bold	13	0	1818-07-06	SP_C	1	1.277	SP_I	1	1.7637	SP_S	1	1.699	SP_W	0.9	1.827556
5022	sub-5022_ses-9_task-Plaus_acq-D3S6_run-02_bold	3	0	1818-10-05	SP_C	1	0.9877	SP_I	1	1.8971	SP_S	1	1.5924	SP_W	1	1.7868
5022	sub-5022_ses-9_task-Sem_acq-D2S6_run-01_bold	3	0	1818-07-06	S_C	1	1.03025	S_H	1	1.23225	S_L	0.9167	1.287455	S_U	1	1.29375
5022	sub-5022_ses-9_task-Sem_acq-D2S8_run-02_bold	2	0	1818-07-06	S_C	0.9167	1.029545	S_H	1	1.245667	S_L	1	1.356818	S_U	0.9167	1.546545
5022	sub-5022_ses-9_task-Sem_acq-D3S2_run-02_bold	2	0	1818-10-05	S_C	1	0.990417	S_H	1	1.242333	S_L	1	1.295333	S_U	1	1.390917
5022	sub-5022_ses-9_task-Sem_acq-D3S4_run-01_bold	0	0	1818-10-05	S_C	1	0.955917	S_H	1	1.147	S_L	0.9167	1.235	S_U	1	1.411083
5023	sub-5023_ses-9_task-Gram_acq-D1S3_run-02_bold	8	0	1818-04-12	G_C	1	3.3925	G_F	0.8	3.815	G_G	0.8	2.141625	G_P	1	2.0885
5023	sub-5023_ses-9_task-Gram_acq-D1S5_run-01_bold	20	0	1818-04-12	G_C	1	3.381444	G_F	0.9	3.667	G_G	0.9	2.377444	G_P	0.8	2.115875
5023	sub-5023_ses-9_task-Phon_acq-D1S11_run-01_bold	6	0	1818-04-12	P_C	1	2.027833	P_O	0.75	1.078778	P_R	1	1.079583	P_U	1	1.288833
5023	sub-5023_ses-9_task-Phon_acq-D1S7_run-02_bold	27	0	1818-04-12	P_C	1	2.166333	P_O	0.75	1.085889	P_R	0.9167	1.178455	P_U	0.8333	1.3683
5023	sub-5023_ses-9_task-Plaus_acq-D2S11_run-02_bold	6	0	1818-05-16	SP_C	1	4.2289	SP_I	1	1.8002	SP_S	1	1.5953	SP_W	0.9	1.666111
5023	sub-5023_ses-9_task-Plaus_acq-D2S7_run-01_bold	11	0	1818-05-16	SP_C	1	3.9259	SP_I	0.7	1.580714	SP_S	1	1.6447	SP_W	0.8	1.64225
5023	sub-5023_ses-9_task-Sem_acq-D2S15_run-01_bold	7	0	1818-05-16	S_C	0.9167	2.005091	S_H	0.9167	0.984	S_L	0.9167	1.162455	S_U	0.6667	1.231375
5023	sub-5023_ses-9_task-Sem_acq-D2S21_run-02_bold	31	1	1818-05-16	S_C	1	1.934	S_H	1	1.112833	S_L	0.6667	1.30325	S_U	0.8333	1.23
5024	sub-5024_ses-9_task-Gram_acq-D1S3_run-02_bold	0	0	1817-11-11	G_C	1	1.7315	G_F	0.5	4.0462	G_G	0.9	2.015333	G_P	1	2.0596
5024	sub-5024_ses-9_task-Gram_acq-D1S5_run-01_bold	0	0	1817-11-11	G_C	1	1.4803	G_F	0.4	3.4825	G_G	0.9	2.023778	G_P	1	2.143
5024	sub-5024_ses-9_task-Phon_acq-D1S7_run-02_bold	0	0	1817-11-11	P_C	1	1.227333	P_O	0.4167	1.3086	P_R	0.9167	1.072818	P_U	1	1.127333
5024	sub-5024_ses-9_task-Phon_acq-D1S9_run-01_bold	0	0	1817-11-11	P_C	1	0.8765	P_O	0.5	1.188	P_R	0.9167	1.092818	P_U	0.9167	1.051636
5024	sub-5024_ses-9_task-Plaus_acq-D2S2_run-02_bold	0	0	1818-01-15	SP_C	1	1.6059	SP_I	1	2.2981	SP_S	0.9	1.797333	SP_W	0.9	1.852333
5024	sub-5024_ses-9_task-Plaus_acq-D2S4_run-01_bold	0	0	1818-01-15	SP_C	0.9	1.672778	SP_I	1	2.0173	SP_S	0.9	1.948222	SP_W	0.9	1.953667
5024	sub-5024_ses-9_task-Sem_acq-D2S6_run-02_bold	0	0	1818-01-15	S_C	1	1.228917	S_H	0.9167	1.109	S_L	0.75	1.449667	S_U	0.9167	1.473273
5024	sub-5024_ses-9_task-Sem_acq-D2S8_run-01_bold	2	0	1818-01-15	S_C	0.9167	1.165455	S_H	1	1.306455	S_L	0.75	1.318444	S_U	0.9167	1.233455
5025	sub-5025_ses-9_task-Gram_acq-D1S7_run-01_bold	0	0	1818-07-02	G_C	1	2.941	G_F	0.9	3.276333	G_G	0.8	2.31225	G_P	0.9	2.289778
5025	sub-5025_ses-9_task-Gram_acq-D1S9_run-02_bold	3	0	1818-07-02	G_C	0.9	4.564	G_F	0.8	3.778125	G_G	0.9	1.930111	G_P	1	2.0876
5025	sub-5025_ses-9_task-Phon_acq-D1S3_run-01_bold	0	0	1818-07-02	P_C	0.8333	1.9315	P_O	0.6667	1.1085	P_R	1	1.303917	P_U	1	1.49125
5025	sub-5025_ses-9_task-Phon_acq-D1S5_run-02_bold	0	0	1818-07-02	P_C	1	1.883333	P_O	0.8333	1.082	P_R	0.9167	1.092545	P_U	0.75	1.18
5025	sub-5025_ses-9_task-Plaus_acq-D2S2_run-02_bold	0	0	1818-09-05	SP_C	1	1.4264	SP_I	1	1.5552	SP_S	1	1.6237	SP_W	1	1.6126
5025	sub-5025_ses-9_task-Plaus_acq-D2S4_run-01_bold	0	0	1818-09-05	SP_C	1	1.2603	SP_I	0.8	1.634625	SP_S	1	1.4638	SP_W	0.9	1.85
5025	sub-5025_ses-9_task-Sem_acq-D2S6_run-02_bold	0	0	1818-09-05	S_C	1	1.19	S_H	1	0.9995	S_L	1	1.352833	S_U	0.8333	1.0556
5025	sub-5025_ses-9_task-Sem_acq-D2S8_run-01_bold	0	0	1818-09-05	S_C	1	1.220833	S_H	1	0.907583	S_L	1	1.143333	S_U	0.9167	1.103182
5029	sub-5029_ses-9_task-Gram_acq-D1S7_run-02_bold	0	0	1818-06-04	G_C	1	3.5034	G_F	0.9	3.799222	G_G	0.8	2.045625	G_P	1	2.2088
5029	sub-5029_ses-9_task-Gram_acq-D1S9_run-01_bold	3	0	1818-06-04	G_C	1	4.3437	G_F	0.9	3.334444	G_G	1	2.2547	G_P	1	2.4094
5029	sub-5029_ses-9_task-Phon_acq-D1S3_run-02_bold	0	0	1818-06-04	P_C	1	1.875917	P_O	0.8333	1.2154	P_R	1	1.263167	P_U	0.9167	1.206636
5029	sub-5029_ses-9_task-Phon_acq-D1S5_run-01_bold	0	0	1818-06-04	P_C	1	1.840917	P_O	0.6667	1.271875	P_R	1	1.105667	P_U	1	1.288083
5029	sub-5029_ses-9_task-Plaus_acq-D2S6_run-02_bold	15	0	1818-07-30	SP_C	1	3.6364	SP_I	1	1.8258	SP_S	1	1.582	SP_W	1	1.8814
5029	sub-5029_ses-9_task-Plaus_acq-D2S8_run-01_bold	6	0	1818-07-30	SP_C	1	3.4691	SP_I	1	1.7338	SP_S	1	1.4966	SP_W	0.9	1.871
5029	sub-5029_ses-9_task-Sem_acq-D2S2_run-02_bold	0	0	1818-07-30	S_C	1	1.85625	S_H	1	1.174	S_L	1	1.322417	S_U	1	1.409167
5029	sub-5029_ses-9_task-Sem_acq-D2S4_run-01_bold	0	0	1818-07-30	S_C	1	1.668364	S_H	0.9167	1.177636	S_L	0.9167	1.032545	S_U	1	1.330083
5032	sub-5032_ses-9_task-Gram_acq-D1S12_run-01_bold	4	0	1818-06-17	G_C	1	0.8549	G_F	0.7	3.665857	G_G	1	2.371	G_P	1	2.1881
5032	sub-5032_ses-9_task-Gram_acq-D1S16_run-02_bold	5	0	1818-06-17	G_C	1	0.7314	G_F	0.5	3.2558	G_G	0.9	2.141333	G_P	0.7	2.203286
5032	sub-5032_ses-9_task-Phon_acq-D1S3_run-01_bold	0	0	1818-06-17	P_C	0.9167	0.758455	P_O	0.75	1.567667	P_R	1	1.363167	P_U	0.9167	1.376909
5032	sub-5032_ses-9_task-Phon_acq-D1S9_run-02_bold	0	0	1818-06-17	P_C	1	0.81775	P_O	0.9167	1.445	P_R	1	1.283	P_U	1	1.332833
5032	sub-5032_ses-9_task-Plaus_acq-D2S2_run-02_bold	10	0	1818-07-09	SP_C	1	0.7074	SP_I	1	1.8628	SP_S	1	1.6153	SP_W	1	1.8002
5032	sub-5032_ses-9_task-Plaus_acq-D2S4_run-01_bold	4	0	1818-07-09	SP_C	1	0.7396	SP_I	0.7	1.881429	SP_S	1	1.734	SP_W	1	1.7802
5032	sub-5032_ses-9_task-Sem_acq-D2S10_run-01_bold	13	0	1818-07-09	S_C	1	0.778167	S_H	1	1.011333	S_L	1	1.270833	S_U	0.75	1.549125
5032	sub-5032_ses-9_task-Sem_acq-D2S12_run-02_bold	15	0	1818-07-09	S_C	0.9167	0.842909	S_H	1	1.26725	S_L	0.9167	1.194636	S_U	0.5	1.4194
5032	sub-5032_ses-9_task-Sem_acq-D2S6_run-02_bold	14	0	1818-07-09	S_C	1	0.827667	S_H	1	1.295667	S_L	1	1.292417	S_U	0.5	1.613
5034	sub-5034_ses-9_task-Gram_acq-D2S2_run-01_bold	0	0	1818-07-27	G_C	1	0.7456	G_F	0.8	3.307875	G_G	0.8	2.1055	G_P	0.8	2.09475
5034	sub-5034_ses-9_task-Gram_acq-D2S4_run-02_bold	0	0	1818-07-27	G_C	1	0.695	G_F	0.6	3.4485	G_G	1	1.9324	G_P	1	2.0861
5034	sub-5034_ses-9_task-Phon_acq-D2S6_run-01_bold	0	0	1818-07-27	P_C	1	0.66275	P_O	0.3333	1.35025	P_R	0.75	1.098778	P_U	0.9167	1.323727
5034	sub-5034_ses-9_task-Phon_acq-D2S8_run-02_bold	0	0	1818-07-27	P_C	1	0.66225	P_O	0.3333	1.15875	P_R	0.8333	1.0362	P_U	0.8333	1.1538
5034	sub-5034_ses-9_task-Plaus_acq-D1S4_run-01_bold	0	0	1818-06-22	SP_C	1	0.9299	SP_I	0.6	1.585667	SP_S	0.8	1.470625	SP_W	0.5	1.658
5034	sub-5034_ses-9_task-Plaus_acq-D1S6_run-02_bold	0	0	1818-06-22	SP_C	1	1.03	SP_I	1	1.9774	SP_S	0.6	1.6555	SP_W	0.6	1.882
5034	sub-5034_ses-9_task-Sem_acq-D1S10_run-02_bold	0	0	1818-06-22	S_C	1	0.689167	S_H	0.6667	1.136	S_L	0.4167	1.0604	S_U	1	1.16775
5034	sub-5034_ses-9_task-Sem_acq-D1S12_run-01_bold	0	0	1818-06-22	S_C	1	0.64225	S_H	0.8333	0.8701	S_L	0.6667	0.96025	S_U	1	1.10925
5034	sub-5034_ses-9_task-Sem_acq-D1S8_run-01_bold	0	0	1818-06-22	S_C	0.9167	0.768182	S_H	0.6667	1.018625	S_L	0.75	1.119	S_U	0.75	1.353889
5036	sub-5036_ses-9_task-Gram_acq-D1S7_run-01_bold	28	0	1818-09-06	G_C	0.9	1.421111	G_F	0.8	3.569625	G_G	0.8	2.5365	G_P	0.9	2.158778
5036	sub-5036_ses-9_task-Gram_acq-D1S9_run-02_bold	0	0	1818-09-06	G_C	1	1.5467	G_F	0.9	3.940556	G_G	0.8	2.3865	G_P	0.8	2.38425
5036	sub-5036_ses-9_task-Gram_acq-D3S4_run-01_bold	0	0	1819-02-08	G_C	0.8	1.6235	G_F	0.7	4.292	G_G	0.8	2.261	G_P	0.6	2.066833
5036	sub-5036_ses-9_task-Phon_acq-D1S3_run-01_bold	0	0	1818-09-06	P_C	1	1.095583	P_O	0.6667	1.488375	P_R	1	1.061727	P_U	0.9167	1.266727
5036	sub-5036_ses-9_task-Phon_acq-D1S5_run-02_bold	34	1	1818-09-06	P_C	1	1.031091	P_O	0.9167	1.307364	P_R	0.8333	1.213	P_U	0.8333	1.2252
5036	sub-5036_ses-9_task-Phon_acq-D3S2_run-02_bold	0	0	1819-02-08	P_C	1	1.382727	P_O	0.75	1.318556	P_R	0.8333	1.3315	P_U	0.9167	1.306727
5036	sub-5036_ses-9_task-Plaus_acq-D2S6_run-01_bold	0	0	1818-10-11	SP_C	0.9	1.280889	SP_I	0.8	1.883375	SP_S	0.9	2.009222	SP_W	0.8	2.3125
