participant_id	run_name	num_repaired	chunks	shifted_date_of_acq	cond1	acc1	rt1	cond2	acc2	rt2	cond3	acc3	rt3	cond4	acc4	rt4
5004	sub-5004_ses-7_task-Phon_acq-D1S7_run-02_bold	12	1	1816-08-08	P_C	1	2.110583	P_O	0.6667	1.414625	P_R	1	1.520667	P_U	0.75	1.468556
5004	sub-5004_ses-7_task-Phon_acq-D1S9_run-01_bold	17	1	1816-08-08	P_C	1	2.246417	P_O	0.8333	1.4037	P_R	0.75	1.464222	P_U	0.75	1.485333
5004	sub-5004_ses-7_task-Phon_acq-D2S2_run-02_bold	0	0	1816-10-19	P_C	1	1.675417	P_O	0.8333	1.2156	P_R	0.9167	1.173455	P_U	1	1.271083
5004	sub-5004_ses-7_task-Phon_acq-D2S4_run-01_bold	6	0	1816-10-19	P_C	1	1.963667	P_O	0.6667	1.104625	P_R	1	1.224083	P_U	0.9167	1.362273
5004	sub-5004_ses-7_task-Plaus_acq-D2S6_run-02_bold	7	0	1816-10-19	SP_C	1	2.5886	SP_I	0.7	1.943714	SP_S	1	1.7414	SP_W	0.8	1.679625
5004	sub-5004_ses-7_task-Plaus_acq-D2S8_run-01_bold	7	0	1816-10-19	SP_C	1	2.641444	SP_I	1	1.9243	SP_S	1	1.7753	SP_W	0.9	1.716
5004	sub-5004_ses-7_task-Sem_acq-D2S14_run-02_bold	4	0	1816-10-19	S_C	1	1.989083	S_H	1	1.00425	S_L	0.8333	1.1532	S_U	1	1.473
5004	sub-5004_ses-7_task-Sem_acq-D2S16_run-01_bold	1	0	1816-10-19	S_C	1	1.785273	S_H	1	1.102917	S_L	0.9167	1.176909	S_U	0.75	1.456778
5005	sub-5005_ses-7_task-Gram_acq-D1S8_run-02_bold	26	0	1816-06-17	G_C	0.8	1.9895	G_F	0.8	4.121571	G_G	0.6	2.009	G_P	0.8	2.168125
5005	sub-5005_ses-7_task-Phon_acq-D1S4_run-02_bold	0	0	1816-06-17	P_C	1	1.407636	P_O	0.75	1.018222	P_R	0.8333	1.0913	P_U	0.9167	1.285818
5005	sub-5005_ses-7_task-Phon_acq-D1S6_run-01_bold	2	0	1816-06-17	P_C	1	1.379091	P_O	0.8333	1.128	P_R	0.8333	1.1945	P_U	0.6667	1.16325
5005	sub-5005_ses-7_task-Plaus_acq-D2S2_run-01_bold	9	1	1816-07-16	SP_C	1	1.2568	SP_I	1	2.1831	SP_S	0.7	2.157	SP_W	0.8	2.119375
5007	sub-5007_ses-7_task-Gram_acq-D1S3_run-01_bold	0	0	1816-11-21	G_C	1	1.4544	G_F	0.9	3.234889	G_G	0.7	2.341857	G_P	1	2.1883
5007	sub-5007_ses-7_task-Gram_acq-D1S5_run-02_bold	4	0	1816-11-21	G_C	0.8	2.081375	G_F	0.7	4.187714	G_G	0.3	2.690333	G_P	0.8	2.2965
5007	sub-5007_ses-7_task-Phon_acq-D1S7_run-01_bold	0	0	1816-11-21	P_C	0.75	1.0435	P_O	0.5833	1.303143	P_R	0.5	1.206667	P_U	0.5	1.252
5007	sub-5007_ses-7_task-Phon_acq-D1S9_run-02_bold	0	0	1816-11-21	P_C	1	1.03225	P_O	0.1667	1.1	P_R	0.4167	0.9906	P_U	0.4167	1.5868
5007	sub-5007_ses-7_task-Plaus_acq-D2S6_run-01_bold	0	0	1817-01-23	SP_C	0.9	1.598333	SP_I	0.8	1.631286	SP_S	0.9	1.771556	SP_W	0.9	1.657333
5007	sub-5007_ses-7_task-Plaus_acq-D2S8_run-02_bold	0	0	1817-01-23	SP_C	1	1.499222	SP_I	0.9	1.938222	SP_S	0.8	1.912875	SP_W	0.8	1.98825
5007	sub-5007_ses-7_task-Sem_acq-D2S2_run-01_bold	0	0	1817-01-23	S_C	1	1.058417	S_H	0.5833	1.073571	S_L	0.9167	1.124727	S_U	0.6667	1.043
5007	sub-5007_ses-7_task-Sem_acq-D2S4_run-02_bold	5	0	1817-01-23	S_C	0.8333	1.4018	S_H	0.8333	1.47	S_L	0.9167	1.216182	S_U	0.6667	1.4105
5008	sub-5008_ses-7_task-Gram_acq-D1S7_run-02_bold	0	0	1816-04-22	G_C	1	2.8179	G_F	0.9	4.055333	G_G	0.9	2.366111	G_P	1	2.4822
5008	sub-5008_ses-7_task-Gram_acq-D1S9_run-01_bold	0	0	1816-04-22	G_C	1	2.8354	G_F	0.9	3.757889	G_G	0.9	2.485778	G_P	1	2.464
5008	sub-5008_ses-7_task-Phon_acq-D1S3_run-02_bold	0	0	1816-04-22	P_C	1	1.618083	P_O	0.9167	1.233364	P_R	1	1.169333	P_U	0.8333	1.4632
5008	sub-5008_ses-7_task-Phon_acq-D1S5_run-01_bold	1	0	1816-04-22	P_C	1	1.991083	P_O	0.6667	1.355625	P_R	1	1.31425	P_U	0.75	1.358667
5008	sub-5008_ses-7_task-Plaus_acq-D2S2_run-01_bold	2	0	1816-07-08	SP_C	1	1.849889	SP_I	0.9	2.141444	SP_S	0.9	2.014111	SP_W	0.8	1.989125
5008	sub-5008_ses-7_task-Plaus_acq-D2S4_run-02_bold	7	0	1816-07-08	SP_C	0.9	1.733778	SP_I	0.8	2.19425	SP_S	0.8	2.19075	SP_W	0.8	2.266625
5008	sub-5008_ses-7_task-Sem_acq-D2S6_run-01_bold	7	0	1816-07-08	S_C	0.9167	1.829545	S_H	0.8333	1.1786	S_L	0.8333	1.412889	S_U	0.8333	1.4852
5008	sub-5008_ses-7_task-Sem_acq-D2S8_run-02_bold	1	0	1816-07-08	S_C	1	2.1095	S_H	0.9167	1.240273	S_L	0.8333	1.5699	S_U	0.9167	1.513364
5009	sub-5009_ses-7_task-Gram_acq-D1S7_run-01_bold	0	0	1815-12-10	G_C	1	2.0195	G_F	0.5	3.3334	G_G	0.8	2.555	G_P	0.8	2.246
5009	sub-5009_ses-7_task-Gram_acq-D1S9_run-02_bold	0	0	1815-12-10	G_C	1	2.4848	G_F	1	3.4672	G_G	1	2.4853	G_P	1	2.3247
5009	sub-5009_ses-7_task-Phon_acq-D1S3_run-01_bold	0	0	1815-12-10	P_C	0.9167	1.337455	P_O	0.5	1.756333	P_R	1	1.713583	P_U	0.9167	1.240636
5009	sub-5009_ses-7_task-Phon_acq-D1S5_run-02_bold	0	0	1815-12-10	P_C	1	1.539	P_O	1	1.319636	P_R	0.9167	1.297364	P_U	0.8333	1.3612
5009	sub-5009_ses-7_task-Plaus_acq-D2S2_run-01_bold	0	0	1815-12-17	SP_C	1	1.878333	SP_I	1	1.8418	SP_S	0.9	2.099556	SP_W	0.9	2.009111
5009	sub-5009_ses-7_task-Plaus_acq-D2S4_run-02_bold	0	0	1815-12-17	SP_C	0.9	1.9535	SP_I	1	2.065	SP_S	0.8	2.43625	SP_W	0.9	2.015333
5009	sub-5009_ses-7_task-Sem_acq-D2S6_run-01_bold	0	0	1815-12-17	S_C	0.9167	1.9802	S_H	0.75	1.717889	S_L	0.5833	1.837286	S_U	0.5833	1.693286
5009	sub-5009_ses-7_task-Sem_acq-D2S8_run-02_bold	0	0	1815-12-17	S_C	1	1.647182	S_H	1	1.320833	S_L	1	1.3885	S_U	0.9167	1.3886
5010	sub-5010_ses-7_task-Gram_acq-D1S3_run-01_bold	25	0	1816-07-16	G_C	0.9	0.875778	G_F	0.7	3.592286	G_G	0.4	2.3895	G_P	0.8	2.07125
5010	sub-5010_ses-7_task-Gram_acq-D1S5_run-02_bold	21	0	1816-07-16	G_C	1	0.9442	G_F	0.8	3.936125	G_G	0.3	2.514	G_P	0.9	2.289444
5010	sub-5010_ses-7_task-Gram_acq-D2S14_run-01_bold	42	0	1816-09-17	G_C	1	0.9848	G_F	0.3	3.647333	G_G	1	2.2045	G_P	0.6	2.155333
5010	sub-5010_ses-7_task-Gram_acq-D2S16_run-02_bold	51	1	1816-09-17	G_C	1	0.757222	G_F	0	n/a	G_G	0.8	2.035625	G_P	0.3	2.236
5010	sub-5010_ses-7_task-Gram_acq-D3S4_run-01_bold	3	0	1816-11-08	G_C	0.7	1.035714	G_F	0.3	3.509667	G_G	0.8	2.4725	G_P	0.8	2.047875
5010	sub-5010_ses-7_task-Phon_acq-D1S7_run-01_bold	4	0	1816-07-16	P_C	0.9167	0.999545	P_O	0.6667	1.38125	P_R	1	1.5852	P_U	0.75	1.374444
5010	sub-5010_ses-7_task-Phon_acq-D1S9_run-02_bold	0	0	1816-07-16	P_C	0.8333	1.1073	P_O	0.3333	1.19075	P_R	0.8333	1.2079	P_U	0.8333	1.3775
5010	sub-5010_ses-7_task-Plaus_acq-D2S3_run-01_bold	39	1	1816-09-17	SP_C	0.9	1.054556	SP_I	0.9	2.324778	SP_S	0.5	2.1168	SP_W	0.4	2.2275
5010	sub-5010_ses-7_task-Plaus_acq-D2S5_run-02_bold	7	0	1816-09-17	SP_C	0.9	1.219111	SP_I	0.8	1.918625	SP_S	0.6	2.0905	SP_W	0.4	2.278
5010	sub-5010_ses-7_task-Plaus_acq-D2S7_run-01_bold	1	0	1816-09-17	SP_C	1	0.9235	SP_I	0.8	1.705	SP_S	0.9	1.923667	SP_W	0.5	1.8546
5010	sub-5010_ses-7_task-Plaus_acq-D3S2_run-02_bold	8	0	1816-11-08	SP_C	0.9	1.243	SP_I	0.6	2.183667	SP_S	0.5	2.3724	SP_W	0.6	2.916333
5010	sub-5010_ses-7_task-Sem_acq-D2S11_run-02_bold	0	0	1816-09-17	S_C	1	0.95475	S_H	0.8333	1.1665	S_L	0.75	1.353222	S_U	0.5833	1.293286
5010	sub-5010_ses-7_task-Sem_acq-D2S9_run-01_bold	0	0	1816-09-17	S_C	0.9167	1.222545	S_H	0.8333	1.2412	S_L	0.6667	1.279	S_U	0.6667	1.232875
5011	sub-5011_ses-7_task-Gram_acq-D1S3_run-01_bold	0	0	1816-09-17	G_C	0.8	1.327286	G_F	0.5	3.5928	G_G	0.9	2.195556	G_P	0.9	2.142889
5011	sub-5011_ses-7_task-Gram_acq-D1S5_run-02_bold	0	0	1816-09-17	G_C	0.7	1.975429	G_F	0.8	3.97225	G_G	0.7	2.148857	G_P	0.8	2.733375
5011	sub-5011_ses-7_task-Phon_acq-D1S7_run-01_bold	0	0	1816-09-17	P_C	1	1.003917	P_O	0.5833	1.204	P_R	0.75	1.351111	P_U	0.75	1.285667
5011	sub-5011_ses-7_task-Phon_acq-D1S9_run-02_bold	0	0	1816-09-17	P_C	0.6667	1.238714	P_O	0.8333	1.2768	P_R	0.9167	1.058364	P_U	0.6667	1.347286
5011	sub-5011_ses-7_task-Plaus_acq-D2S5_run-02_bold	0	0	1816-10-29	SP_C	1	1.0276	SP_I	0.8	1.785	SP_S	1	1.5537	SP_W	1	1.6506
5011	sub-5011_ses-7_task-Plaus_acq-D2S7_run-01_bold	0	0	1816-10-29	SP_C	0.9	0.961889	SP_I	0.8	1.84425	SP_S	0.9	1.623444	SP_W	1	1.7113
5011	sub-5011_ses-7_task-Sem_acq-D2S11_run-01_bold	0	0	1816-10-29	S_C	1	0.80375	S_H	1	0.989455	S_L	1	1.024	S_U	0.75	1.130111
5011	sub-5011_ses-7_task-Sem_acq-D2S9_run-02_bold	0	0	1816-10-29	S_C	1	0.812917	S_H	1	0.978091	S_L	1	1.12425	S_U	0.6667	1.114375
5015	sub-5015_ses-7_task-Gram_acq-D1S4_run-01_bold	6	0	1816-06-28	G_C	1	1.4565	G_F	0.9	3.580333	G_G	0.9	2.166111	G_P	0.8	2.326125
5015	sub-5015_ses-7_task-Gram_acq-D1S6_run-02_bold	3	0	1816-06-28	G_C	1	1.5243	G_F	0.9	3.369	G_G	0.7	2.163714	G_P	0.8	2.273625
5015	sub-5015_ses-7_task-Phon_acq-D1S2_run-02_bold	0	0	1816-06-28	P_C	1	1.281364	P_O	0.8333	1.1468	P_R	0.9167	0.992636	P_U	1	1.157417
5015	sub-5015_ses-7_task-Phon_acq-D1S4_run-01_bold	0	0	1816-06-28	P_C	1	1.241333	P_O	0.8333	1.2351	P_R	0.9167	1.091818	P_U	0.9167	1.327091
5015	sub-5015_ses-7_task-Plaus_acq-D2S6_run-01_bold	3	0	1816-07-10	SP_C	1	2.355556	SP_I	0.9	2.037444	SP_S	0.8	2.071	SP_W	0.5	1.9746
5015	sub-5015_ses-7_task-Plaus_acq-D2S8_run-02_bold	0	0	1816-07-10	SP_C	1	1.828667	SP_I	0.8	1.887125	SP_S	0.9	1.669667	SP_W	0.7	1.915857
5015	sub-5015_ses-7_task-Sem_acq-D2S2_run-01_bold	14	0	1816-07-10	S_C	1	1.379727	S_H	0.8333	1.1319	S_L	0.75	1.144	S_U	0.75	1.460889
5015	sub-5015_ses-7_task-Sem_acq-D2S4_run-02_bold	0	0	1816-07-10	S_C	0.8333	1.4741	S_H	1	1.212583	S_L	0.9167	1.313091	S_U	0.8333	1.3162
5018	sub-5018_ses-7_task-Gram_acq-D1S11_run-02_bold	0	0	1816-05-11	G_C	0.9	3.959222	G_F	0.6	3.512667	G_G	0.7	1.907429	G_P	0.9	2.068111
5018	sub-5018_ses-7_task-Gram_acq-D1S13_run-01_bold	1	0	1816-05-11	G_C	1	4.6304	G_F	0.5	2.4835	G_G	1	2.1541	G_P	0.5	2.1398
5018	sub-5018_ses-7_task-Phon_acq-D1S15_run-02_bold	2	0	1816-05-11	P_C	0.9167	2.116	P_O	0.9167	0.977636	P_R	0.8333	0.9423	P_U	0.9167	1.031727
5018	sub-5018_ses-7_task-Phon_acq-D1S5_run-02_bold	0	0	1816-05-11	P_C	0.9167	2.130273	P_O	0.75	1.256111	P_R	0.75	1.131	P_U	0.8333	1.197
5018	sub-5018_ses-7_task-Phon_acq-D1S7_run-01_bold	0	0	1816-05-11	P_C	0.9167	2.062636	P_O	0.75	1.019	P_R	0.8333	1.1479	P_U	0.9167	1.146364
5018	sub-5018_ses-7_task-Plaus_acq-D2S6_run-02_bold	0	0	1816-07-13	SP_C	1	2.335	SP_I	0.8	1.58925	SP_S	0.9	1.549444	SP_W	0.6	1.787833
5018	sub-5018_ses-7_task-Plaus_acq-D2S8_run-01_bold	0	0	1816-07-13	SP_C	1	3.123	SP_I	0.8	1.629875	SP_S	0.7	1.619	SP_W	0.7	1.698429
5018	sub-5018_ses-7_task-Sem_acq-D2S2_run-02_bold	0	0	1816-07-13	S_C	1	1.4515	S_H	0.8333	1.065	S_L	0.8333	1.2967	S_U	0.75	1.333889
5018	sub-5018_ses-7_task-Sem_acq-D2S4_run-01_bold	0	0	1816-07-13	S_C	1	1.649636	S_H	0.9167	0.943818	S_L	0.9167	1.135636	S_U	0.5833	1.254286
5019	sub-5019_ses-7_task-Gram_acq-D1S11_run-02_bold	0	0	1816-04-17	G_C	1	0.9818	G_F	0.2	2.965	G_G	0.8	2.0485	G_P	0.5	2.1606
5019	sub-5019_ses-7_task-Gram_acq-D1S9_run-01_bold	0	0	1816-04-17	G_C	1	0.9801	G_F	0.4	3.63375	G_G	0.9	2.252444	G_P	0.5	2.02
5019	sub-5019_ses-7_task-Phon_acq-D1S13_run-02_bold	1	0	1816-04-17	P_C	1	0.848364	P_O	1	1.011	P_R	1	1.0865	P_U	0.0833	1.173
5019	sub-5019_ses-7_task-Phon_acq-D1S3_run-01_bold	0	0	1816-04-17	P_C	1	0.961917	P_O	0.9167	1.267909	P_R	0.6667	1.307	P_U	0.5	1.262333
5019	sub-5019_ses-7_task-Phon_acq-D1S7_run-02_bold	0	0	1816-04-17	P_C	0.9167	1.016818	P_O	0.8333	1.2341	P_R	0.9167	1.179636	P_U	0.25	1.254667
5019	sub-5019_ses-7_task-Phon_acq-D2S10_run-02_bold	0	0	1816-05-15	P_C	1	0.81775	P_O	0.9167	1.402182	P_R	0.9167	1.481909	P_U	0.5	1.41
5019	sub-5019_ses-7_task-Plaus_acq-D2S6_run-01_bold	0	0	1816-05-15	SP_C	1	1.0933	SP_I	0.7	1.921286	SP_S	0.7	1.856286	SP_W	0.8	1.89675
5019	sub-5019_ses-7_task-Plaus_acq-D2S8_run-02_bold	0	0	1816-05-15	SP_C	1	0.9374	SP_I	0.5	1.787	SP_S	0.9	1.816444	SP_W	0.7	1.9285
5019	sub-5019_ses-7_task-Sem_acq-D2S2_run-01_bold	0	0	1816-05-15	S_C	1	0.866	S_H	0.9167	1.282727	S_L	0.8333	1.3238	S_U	0.3333	1.4875
5019	sub-5019_ses-7_task-Sem_acq-D2S4_run-02_bold	1	0	1816-05-15	S_C	0.9167	0.822455	S_H	0.75	1.447111	S_L	0.5833	1.397286	S_U	0.3333	1.39675
5020	sub-5020_ses-7_task-Gram_acq-D1S3_run-02_bold	9	0	1817-06-22	G_C	0.9	2.967667	G_F	0.8	3.7455	G_G	1	2.3834	G_P	1	2.2598
5020	sub-5020_ses-7_task-Gram_acq-D1S5_run-01_bold	30	1	1817-06-22	G_C	0.8	3.57825	G_F	0.6	3.986	G_G	0.9	2.488667	G_P	0.9	2.087889
5020	sub-5020_ses-7_task-Gram_acq-D2S6_run-02_bold	2	0	1817-07-27	G_C	1	2.6093	G_F	0.6	3.487833	G_G	1	2.1504	G_P	1	2.2496
5020	sub-5020_ses-7_task-Gram_acq-D2S8_run-01_bold	0	0	1817-07-27	G_C	0.6	2.3422	G_F	0.4	3.31675	G_G	0.9	2.160778	G_P	1	2.2126
5020	sub-5020_ses-7_task-Phon_acq-D1S10_run-02_bold	2	0	1817-06-22	P_C	0.8333	2.1289	P_O	0.3333	1.4145	P_R	0.9167	1.061	P_U	1	1.21725
5020	sub-5020_ses-7_task-Phon_acq-D1S12_run-01_bold	0	0	1817-06-22	P_C	1	2.1365	P_O	0.1667	1.4475	P_R	1	1.307083	P_U	1	1.388667
5020	sub-5020_ses-7_task-Sem_acq-D2S2_run-02_bold	3	0	1817-07-27	S_C	1	1.426	S_H	0.8333	1.0436	S_L	0.6667	1.3255	S_U	1	1.283333
5020	sub-5020_ses-7_task-Sem_acq-D2S4_run-01_bold	7	0	1817-07-27	S_C	0.8333	1.8562	S_H	0.75	1.17	S_L	0.6667	1.291125	S_U	0.9167	1.272909
5021	sub-5021_ses-7_task-Gram_acq-D1S3_run-02_bold	11	0	1816-06-03	G_C	0.9	1.688	G_F	0.5	3.3432	G_G	0.7	2.621571	G_P	1	2.5218
5021	sub-5021_ses-7_task-Gram_acq-D1S6_run-01_bold	5	0	1816-06-03	G_C	1	1.3369	G_F	0.5	4.34	G_G	0.6	3.126167	G_P	0.6	2.715333
5021	sub-5021_ses-7_task-Phon_acq-D1S10_run-01_bold	0	0	1816-06-03	P_C	1	1.433417	P_O	0.5833	1.453	P_R	0.5833	1.845857	P_U	0.5833	1.635
5021	sub-5021_ses-7_task-Phon_acq-D1S8_run-02_bold	17	0	1816-06-03	P_C	0.75	1.277667	P_O	0.25	2.112	P_R	0.5	2.0505	P_U	0.5	1.879833
5022	sub-5022_ses-7_task-Gram_acq-D1S11_run-01_bold	0	0	1816-10-15	G_C	1	1.4845	G_F	0.9	3.857444	G_G	0.8	2.32625	G_P	0.8	1.968375
5022	sub-5022_ses-7_task-Gram_acq-D1S9_run-02_bold	0	0	1816-10-15	G_C	0.9	1.177333	G_F	0.6	3.6795	G_G	0.5	2.6312	G_P	0.9	2.294667
5022	sub-5022_ses-7_task-Phon_acq-D1S3_run-02_bold	2	0	1816-10-15	P_C	0.9167	1.437727	P_O	0.5833	1.463286	P_R	0.8333	1.2918	P_U	1	1.555
5022	sub-5022_ses-7_task-Phon_acq-D1S5_run-01_bold	7	0	1816-10-15	P_C	1	1.483917	P_O	0.25	1.615667	P_R	0.9167	1.393455	P_U	0.9167	1.783727
5022	sub-5022_ses-7_task-Phon_acq-D1S7_run-01_bold	0	0	1816-10-15	P_C	1	1.094583	P_O	0.5	1.442833	P_R	0.8333	1.2354	P_U	0.9167	1.476727
5022	sub-5022_ses-7_task-Plaus_acq-D2S6_run-01_bold	2	0	1816-11-26	SP_C	1	1.4653	SP_I	0.9	1.96	SP_S	1	1.9769	SP_W	0.8	2.040625
5022	sub-5022_ses-7_task-Plaus_acq-D2S8_run-02_bold	3	0	1816-11-26	SP_C	1	1.2777	SP_I	0.9	1.945	SP_S	0.9	2.064111	SP_W	0.9	2.046889
5022	sub-5022_ses-7_task-Sem_acq-D2S2_run-01_bold	6	0	1816-11-26	S_C	1	1.481333	S_H	0.8333	1.4019	S_L	0.8333	1.5739	S_U	1	1.554833
5022	sub-5022_ses-7_task-Sem_acq-D2S4_run-02_bold	3	0	1816-11-26	S_C	0.9167	1.651636	S_H	0.9167	1.300364	S_L	0.5833	1.595857	S_U	0.75	1.589222
5023	sub-5023_ses-7_task-Gram_acq-D1S3_run-02_bold	2	0	1816-02-05	G_C	1	1.1099	G_F	0.7	3.898143	G_G	1	2.4443	G_P	1	1.9776
5023	sub-5023_ses-7_task-Gram_acq-D1S5_run-01_bold	29	0	1816-02-05	G_C	0.9	1.518111	G_F	0.5	3.4374	G_G	0.5	2.9746	G_P	1	2.1423
5023	sub-5023_ses-7_task-Gram_acq-D3S4_run-01_bold	0	0	1816-08-05	G_C	1	3.1664	G_F	0.4	3.3485	G_G	1	2.3184	G_P	0.7	2.441714
5023	sub-5023_ses-7_task-Phon_acq-D1S7_run-02_bold	29	1	1816-02-05	P_C	0.8333	1.6374	P_O	0.5833	1.489429	P_R	0.8333	1.3686	P_U	1	1.447417
5023	sub-5023_ses-7_task-Phon_acq-D1S9_run-01_bold	9	0	1816-02-05	P_C	1	1.904417	P_O	0.4167	1.7558	P_R	0.8333	1.5979	P_U	1	1.485417
5023	sub-5023_ses-7_task-Phon_acq-D3S2_run-02_bold	2	0	1816-08-05	P_C	1	2.027833	P_O	0.6667	1.545125	P_R	0.75	1.298778	P_U	0.8333	1.3972
5023	sub-5023_ses-7_task-Plaus_acq-D2S14_run-02_bold	17	0	1816-07-08	SP_C	1	4.23	SP_I	0.9	1.945556	SP_S	1	1.8551	SP_W	1	1.8423
5023	sub-5023_ses-7_task-Plaus_acq-D2S6_run-01_bold	7	0	1816-07-08	SP_C	1	3.029667	SP_I	1	1.9723	SP_S	0.8	1.841875	SP_W	0.6	2.232167
5023	sub-5023_ses-7_task-Plaus_acq-D2S8_run-02_bold	22	0	1816-07-08	SP_C	1	4.1277	SP_I	1	2.2723	SP_S	1	2.0551	SP_W	0.9	2.054778
5023	sub-5023_ses-7_task-Plaus_acq-D3S6_run-02_bold	18	1	1816-08-05	SP_C	0.9	4.470556	SP_I	0.7	2.058857	SP_S	0.8	1.84325	SP_W	1	2.4548
5023	sub-5023_ses-7_task-Sem_acq-D2S2_run-01_bold	0	0	1816-07-08	S_C	1	2.021917	S_H	0.6667	1.446875	S_L	0.9167	1.442727	S_U	0.8333	1.7287
5023	sub-5023_ses-7_task-Sem_acq-D2S4_run-02_bold	0	0	1816-07-08	S_C	1	2.010636	S_H	1	1.192167	S_L	0.9167	1.415727	S_U	0.8333	1.508
5024	sub-5024_ses-7_task-Gram_acq-D1S3_run-02_bold	0	0	1816-02-06	G_C	0.9	3.154667	G_F	0.4	4.5485	G_G	1	2.2013	G_P	0.9	2.794111
5024	sub-5024_ses-7_task-Gram_acq-D1S5_run-01_bold	0	0	1816-02-06	G_C	1	2.424556	G_F	0.2	3.276	G_G	1	2.16	G_P	0.6	2.660167
5024	sub-5024_ses-7_task-Phon_acq-D1S7_run-02_bold	1	0	1816-02-06	P_C	0.5833	1.886429	P_O	0.5	2.113	P_R	0.9167	1.073818	P_U	0.75	1.763222
5024	sub-5024_ses-7_task-Phon_acq-D1S9_run-01_bold	0	0	1816-02-06	P_C	0.75	1.692556	P_O	0.1667	1.533	P_R	0.8333	0.983	P_U	0.75	1.316556
5024	sub-5024_ses-7_task-Plaus_acq-D2S6_run-01_bold	0	0	1816-03-13	SP_C	1	1.7408	SP_I	0.9	1.91725	SP_S	0.9	1.478556	SP_W	0.8	1.84825
5024	sub-5024_ses-7_task-Plaus_acq-D2S8_run-02_bold	0	0	1816-03-13	SP_C	1	2.175556	SP_I	0.7	2.479286	SP_S	0.9	1.634778	SP_W	0.9	2.120556
5024	sub-5024_ses-7_task-Sem_acq-D2S2_run-01_bold	0	0	1816-03-13	S_C	0.9167	1.418182	S_H	0.9167	1.212636	S_L	0.9167	1.405455	S_U	0.8333	1.4182
5024	sub-5024_ses-7_task-Sem_acq-D2S4_run-02_bold	0	0	1816-03-13	S_C	1	1.211091	S_H	0.9167	1.120273	S_L	0.8333	1.2138	S_U	0.8333	1.4824
5025	sub-5025_ses-7_task-Gram_acq-D1S7_run-01_bold	0	0	1816-09-26	G_C	0.9	2.631889	G_F	0.7	3.805857	G_G	0.8	2.894875	G_P	0.9	2.637333
5025	sub-5025_ses-7_task-Gram_acq-D1S9_run-02_bold	13	0	1816-09-26	G_C	1	3.7069	G_F	0.7	3.849143	G_G	0.9	2.539	G_P	0.9	2.399444
5025	sub-5025_ses-7_task-Phon_acq-D1S3_run-01_bold	0	0	1816-09-26	P_C	0.8333	1.8374	P_O	0.75	1.501111	P_R	0.9167	1.668091	P_U	0.8333	1.3207
5025	sub-5025_ses-7_task-Phon_acq-D1S5_run-02_bold	3	0	1816-09-26	P_C	0.9167	1.994091	P_O	1	1.260083	P_R	0.75	1.163222	P_U	1	1.418083
5025	sub-5025_ses-7_task-Plaus_acq-D2S6_run-01_bold	3	0	1816-11-01	SP_C	1	2.341333	SP_I	1	1.9168	SP_S	1	2.1442	SP_W	0.9	2.083333
5025	sub-5025_ses-7_task-Plaus_acq-D2S8_run-02_bold	10	0	1816-11-01	SP_C	1	2.647333	SP_I	1	1.9392	SP_S	1	2.0022	SP_W	0.9	1.957778
5025	sub-5025_ses-7_task-Sem_acq-D2S2_run-01_bold	0	0	1816-11-01	S_C	1	1.921417	S_H	0.9167	1.313545	S_L	0.9167	1.276455	S_U	1	1.489917
