participant_id	run_name	num_repaired	chunks	shifted_date_of_acq	cond1	acc1	rt1	cond2	acc2	rt2	cond3	acc3	rt3	cond4	acc4	rt4
5008	sub-5008_ses-5_task-Plaus_acq-D2S9_run-01_bold	0	0	1814-07-18	SP_C	0.9	2.14225	SP_I	0.9	2.133556	SP_S	0.6	1.958	SP_W	0.5	2.7668
5008	sub-5008_ses-5_task-Sem_acq-D2S3_run-02_bold	0	0	1814-07-18	S_C	1	1.34775	S_H	1	1.2285	S_L	0.9167	1.3454	S_U	0.9167	1.434636
5008	sub-5008_ses-5_task-Sem_acq-D2S5_run-01_bold	0	0	1814-07-18	S_C	1	1.484833	S_H	1	1.1325	S_L	1	1.464917	S_U	0.75	1.280222
5009	sub-5009_ses-5_task-Gram_acq-D1S10_run-02_bold	11	0	1814-04-07	G_C	0.8	3.333571	G_F	0.6	4.094167	G_G	0.6	2.7074	G_P	0.5	3.0272
5009	sub-5009_ses-5_task-Gram_acq-D1S8_run-01_bold	8	0	1814-04-07	G_C	1	3.385889	G_F	0.4	3.184667	G_G	0.8	2.818875	G_P	0.5	2.6946
5009	sub-5009_ses-5_task-Phon_acq-D2S25_run-02_bold	6	0	1814-04-16	P_C	0.75	1.474778	P_O	0.9167	1.116818	P_R	0.9167	1.327273	P_U	0	n/a
5009	sub-5009_ses-5_task-Phon_acq-D2S3_run-01_bold	12	0	1814-04-16	P_C	0.75	1.857875	P_O	0.5833	1.741857	P_R	0.9167	1.661364	P_U	0.6667	1.957375
5009	sub-5009_ses-5_task-Phon_acq-D2S7_run-02_bold	16	0	1814-04-16	P_C	0.75	1.811778	P_O	0.75	1.563778	P_R	0.9167	1.603	P_U	0.0833	2.444
5009	sub-5009_ses-5_task-Phon_acq-D3S5_run-01_bold	0	0	1814-05-04	P_C	1	1.430333	P_O	0.6667	1.793375	P_R	0.6667	1.758625	P_U	0.8333	1.9719
5009	sub-5009_ses-5_task-Phon_acq-D3S7_run-02_bold	5	0	1814-05-04	P_C	0.75	1.297222	P_O	0.8333	2.0233	P_R	0.6667	1.846875	P_U	0.5833	1.766714
5009	sub-5009_ses-5_task-Plaus_acq-D2S11_run-01_bold	8	0	1814-04-16	SP_C	0.9	1.578889	SP_I	0.6	2.475833	SP_S	0.9	2.000667	SP_W	0.7	2.135143
5009	sub-5009_ses-5_task-Plaus_acq-D2S13_run-02_bold	0	0	1814-04-16	SP_C	1	2.273	SP_I	0.9	2.412667	SP_S	0.9	1.722	SP_W	0.9	2.227
5009	sub-5009_ses-5_task-Plaus_acq-D2S9_run-01_bold	10	0	1814-04-16	SP_C	0.5	2.69	SP_I	0.5	2.5566	SP_S	0.5	2.1608	SP_W	0.6	2.317
5009	sub-5009_ses-5_task-Sem_acq-D2S15_run-01_bold	0	0	1814-04-16	S_C	1	1.647	S_H	1	1.31025	S_L	1	1.345417	S_U	0.5	1.614333
5009	sub-5009_ses-5_task-Sem_acq-D2S17_run-02_bold	4	0	1814-04-16	S_C	1	1.220417	S_H	1	1.00025	S_L	1	1.110417	S_U	0.25	1.636333
5009	sub-5009_ses-5_task-Sem_acq-D2S19_run-02_bold	10	0	1814-04-16	S_C	0.75	1.404222	S_H	1	1.264167	S_L	1	1.152667	S_U	0.1667	1.9515
5009	sub-5009_ses-5_task-Sem_acq-D3S11_run-02_bold	1	0	1814-05-04	S_C	0.8333	1.653778	S_H	0.9167	1.731818	S_L	0.8333	1.6453	S_U	0.5833	1.679143
5009	sub-5009_ses-5_task-Sem_acq-D3S9_run-01_bold	0	0	1814-05-04	S_C	0.8333	1.5677	S_H	0.9167	1.917636	S_L	0.75	1.548444	S_U	0.5	1.657833
5010	sub-5010_ses-5_task-Gram_acq-D1S4_run-01_bold	0	0	1814-10-19	G_C	1	1.6346	G_F	0.6	3.633667	G_G	0.7	2.286	G_P	0.4	1.9315
5010	sub-5010_ses-5_task-Gram_acq-D1S6_run-02_bold	2	0	1814-10-19	G_C	1	1.8235	G_F	0.7	3.514	G_G	0.4	1.7925	G_P	0.9	2.197222
5010	sub-5010_ses-5_task-Phon_acq-D1S12_run-01_bold	2	0	1814-10-19	P_C	1	1.356182	P_O	0.5833	1.229143	P_R	0.9167	1.186455	P_U	0.5833	1.336
5010	sub-5010_ses-5_task-Phon_acq-D1S14_run-02_bold	2	0	1814-10-19	P_C	1	1.760917	P_O	0.1667	1.225	P_R	1	1.138583	P_U	0.9167	1.185545
5010	sub-5010_ses-5_task-Plaus_acq-D2S3_run-01_bold	0	0	1814-10-23	SP_C	1	1.1284	SP_I	0.9	1.628	SP_S	0.8	1.543875	SP_W	0.8	1.92975
5010	sub-5010_ses-5_task-Plaus_acq-D2S5_run-02_bold	10	0	1814-10-23	SP_C	0.8	1.8825	SP_I	0.9	1.790222	SP_S	0.5	1.6068	SP_W	0.6	1.638167
5010	sub-5010_ses-5_task-Sem_acq-D2S7_run-01_bold	4	0	1814-10-23	S_C	0.8333	1.5374	S_H	0.8333	1.2465	S_L	0.8333	1.1576	S_U	0.6667	1.44125
5010	sub-5010_ses-5_task-Sem_acq-D2S9_run-02_bold	0	0	1814-10-23	S_C	1	1.45725	S_H	0.8333	1.0776	S_L	0.5	1.340833	S_U	0.8333	1.0388
5013	sub-5013_ses-5_task-Gram_acq-D1S4_run-02_bold	1	0	1814-08-09	G_C	0.9	2.414667	G_F	0.3	4.601	G_G	0.8	2.59775	G_P	0.9	2.578333
5013	sub-5013_ses-5_task-Gram_acq-D1S8_run-01_bold	0	0	1814-08-09	G_C	1	1.6907	G_F	0.6	3.525667	G_G	1	2.6388	G_P	0.6	2.551333
5013	sub-5013_ses-5_task-Phon_acq-D1S10_run-02_bold	0	0	1814-08-09	P_C	0.9167	1.530455	P_O	0.75	1.120556	P_R	0.75	1.218111	P_U	0.8333	1.3796
5013	sub-5013_ses-5_task-Phon_acq-D1S12_run-01_bold	2	0	1814-08-09	P_C	0.8333	1.2022	P_O	0.75	1.211333	P_R	0.6667	1.34225	P_U	0.5833	1.355167
5013	sub-5013_ses-5_task-Plaus_acq-D2S3_run-02_bold	0	0	1814-09-13	SP_C	0.9	0.768125	SP_I	0.7	1.876143	SP_S	0.8	1.716875	SP_W	0.3	2.261667
5013	sub-5013_ses-5_task-Plaus_acq-D2S5_run-01_bold	2	0	1814-09-13	SP_C	0.9	0.96875	SP_I	0.5	1.9932	SP_S	0.4	1.54125	SP_W	0.8	2.120125
5013	sub-5013_ses-5_task-Sem_acq-D2S11_run-01_bold	0	0	1814-09-13	S_C	1	0.847917	S_H	1	1.073083	S_L	0.8333	0.8976	S_U	0.5833	1.285
5013	sub-5013_ses-5_task-Sem_acq-D2S7_run-02_bold	0	0	1814-09-13	S_C	0.9167	0.904909	S_H	1	1.13	S_L	0.8333	1.1944	S_U	0.6667	1.5445
5015	sub-5015_ses-5_task-Gram_acq-D1S11_run-01_bold	1	0	1814-11-02	G_C	1	4.2397	G_F	0.9	3.277111	G_G	0.6	2.895	G_P	1	2.287
5015	sub-5015_ses-5_task-Gram_acq-D1S13_run-02_bold	0	0	1814-11-02	G_C	0.9	4.346222	G_F	0.9	3.885222	G_G	0.6	2.571	G_P	1	2.4917
5015	sub-5015_ses-5_task-Gram_acq-D1S9_run-02_bold	0	0	1814-11-02	G_C	0.9	4.177889	G_F	0.9	3.566111	G_G	0.2	2.2695	G_P	0.9	2.261778
5015	sub-5015_ses-5_task-Phon_acq-D1S15_run-02_bold	0	0	1814-11-02	P_C	0.6667	2.4845	P_O	0.9167	1.759091	P_R	0.9167	1.609364	P_U	0.8333	1.5652
5015	sub-5015_ses-5_task-Phon_acq-D1S4_run-02_bold	0	0	1814-11-02	P_C	0.6667	2.72425	P_O	0.3333	1.69275	P_R	0.6667	1.467625	P_U	0.4167	1.4904
5015	sub-5015_ses-5_task-Phon_acq-D1S7_run-01_bold	0	0	1814-11-02	P_C	0.8333	2.6164	P_O	0.6667	1.574875	P_R	0.75	1.289125	P_U	0.75	1.690556
5015	sub-5015_ses-5_task-Plaus_acq-D2S7_run-02_bold	8	0	1814-11-17	SP_C	1	2.672	SP_I	1	1.8287	SP_S	0.9	1.948889	SP_W	0.8	2.0275
5015	sub-5015_ses-5_task-Plaus_acq-D2S9_run-01_bold	0	0	1814-11-17	SP_C	1	3.086667	SP_I	0.9	1.947778	SP_S	1	1.6291	SP_W	0.8	1.987125
5015	sub-5015_ses-5_task-Sem_acq-D2S11_run-02_bold	4	0	1814-11-17	S_C	1	2.218917	S_H	1	1.213	S_L	0.9167	1.115455	S_U	0.9167	1.566455
5015	sub-5015_ses-5_task-Sem_acq-D2S3_run-02_bold	0	0	1814-11-17	S_C	0.5833	2.081429	S_H	0.6667	1.465	S_L	0.5	1.232333	S_U	0.4167	1.6052
5015	sub-5015_ses-5_task-Sem_acq-D2S5_run-01_bold	0	0	1814-11-17	S_C	0.9167	2.351	S_H	0.5833	1.520714	S_L	0.5833	1.754714	S_U	0.75	1.855111
5017	sub-5017_ses-5_task-Gram_acq-D1S4_run-01_bold	5	0	1814-10-04	G_C	1	1.3884	G_F	1	3.4031	G_G	1	2.4171	G_P	1	2.1986
5017	sub-5017_ses-5_task-Gram_acq-D1S6_run-02_bold	3	0	1814-10-04	G_C	1	1.5586	G_F	1	3.8156	G_G	0.9	2.311222	G_P	1	2.4947
5017	sub-5017_ses-5_task-Phon_acq-D1S10_run-02_bold	13	0	1814-10-04	P_C	1	1.349083	P_O	0.8333	1.4093	P_R	0.8333	1.3733	P_U	0.9167	1.4412
5017	sub-5017_ses-5_task-Phon_acq-D1S8_run-01_bold	2	0	1814-10-04	P_C	1	1.287818	P_O	0.9167	1.342455	P_R	0.9167	1.275818	P_U	0.9167	1.787818
5021	sub-5021_ses-5_task-Gram_acq-D1S7_run-01_bold	15	0	1814-05-31	G_C	0.6	1.7366	G_F	0.2	5.25	G_G	0.3	3.147333	G_P	0.4	4.151667
5021	sub-5021_ses-5_task-Gram_acq-D1S9_run-02_bold	13	0	1814-05-31	G_C	0.7	2.000571	G_F	0.3	6.234333	G_G	0.6	2.308	G_P	0.5	2.9658
5023	sub-5023_ses-5_task-Gram_acq-D1S10_run-02_bold	13	0	1814-04-18	G_C	0.8	4.134875	G_F	0.6	3.884167	G_G	0.8	2.498125	G_P	0.4	2.38675
5023	sub-5023_ses-5_task-Gram_acq-D1S17_run-02_bold	9	0	1814-04-18	G_C	1	4.4176	G_F	0.5	4.3046	G_G	0.8	2.22925	G_P	0.7	2.609143
5023	sub-5023_ses-5_task-Gram_acq-D1S8_run-01_bold	1	0	1814-04-18	G_C	0.4	4.148	G_F	0.5	3.6728	G_G	0.9	2.744111	G_P	0.8	2.601375
5023	sub-5023_ses-5_task-Phon_acq-D2S3_run-01_bold	5	0	1814-05-02	P_C	1	2.513091	P_O	0.8333	1.5392	P_R	1	1.69625	P_U	0.5833	1.601286
5023	sub-5023_ses-5_task-Phon_acq-D2S5_run-02_bold	4	0	1814-05-02	P_C	0.8333	2.510556	P_O	0.9167	1.677	P_R	0.75	1.462333	P_U	0.8333	1.6881
5023	sub-5023_ses-5_task-Phon_acq-D3S3_run-01_bold	0	0	1814-06-05	P_C	0.8333	1.763111	P_O	0.75	1.159333	P_R	0.5833	1.114143	P_U	0.5	1.329667
5023	sub-5023_ses-5_task-Phon_acq-D3S5_run-02_bold	0	0	1814-06-05	P_C	0.8333	1.6881	P_O	0.5	0.9265	P_R	1	0.86475	P_U	0.5833	1.202429
5023	sub-5023_ses-5_task-Plaus_acq-D2S7_run-02_bold	16	0	1814-05-02	SP_C	0.8	4.356	SP_I	0.7	2.223143	SP_S	0.7	2.120286	SP_W	1	2.201
5023	sub-5023_ses-5_task-Plaus_acq-D2S9_run-01_bold	12	0	1814-05-02	SP_C	0.9	4.611333	SP_I	0.6	2.232667	SP_S	1	2.3821	SP_W	0.8	2.00875
5023	sub-5023_ses-5_task-Plaus_acq-D3S7_run-02_bold	2	0	1814-06-05	SP_C	1	2.7535	SP_I	0.7	1.858143	SP_S	1	1.3369	SP_W	0.8	1.596
5023	sub-5023_ses-5_task-Sem_acq-D2S12_run-02_bold	0	0	1814-05-02	S_C	1	2.51175	S_H	0.8333	1.6668	S_L	0.5	1.831333	S_U	0.5	1.45
5023	sub-5023_ses-5_task-Sem_acq-D2S14_run-01_bold	0	0	1814-05-02	S_C	0.75	2.406556	S_H	0.75	1.746667	S_L	0.6667	1.6175	S_U	0.75	1.670556
5023	sub-5023_ses-5_task-Sem_acq-D3S13_run-01_bold	9	0	1814-06-05	S_C	0.8333	1.9992	S_H	0.8333	1.0309	S_L	0.8333	1.1135	S_U	0.4167	1.199
5024	sub-5024_ses-5_task-Gram_acq-D1S10_run-02_bold	0	0	1814-03-02	G_C	0.8	1.834375	G_F	0.5	5.4682	G_G	0.4	2.84825	G_P	0.4	3.6075
5024	sub-5024_ses-5_task-Gram_acq-D1S12_run-01_bold	25	0	1814-03-02	G_C	0.9	1.384429	G_F	0.4	5.15675	G_G	0.4	3.785	G_P	0.4	4.00825
5024	sub-5024_ses-5_task-Gram_acq-D3S5_run-02_bold	2	0	1814-04-26	G_C	1	3.3028	G_F	0.3	3.987333	G_G	0.4	2.973	G_P	0.7	3.771571
5024	sub-5024_ses-5_task-Gram_acq-D3S9_run-01_bold	7	0	1814-04-26	G_C	0.8	3.5675	G_F	0.4	4.63575	G_G	0.1	3.53	G_P	0.3	2.781333
5024	sub-5024_ses-5_task-Phon_acq-D2S5_run-02_bold	2	0	1814-03-09	P_C	0.9167	1.02	P_O	0.1667	3.082	P_R	0.5833	2.212286	P_U	0.75	2.283333
5024	sub-5024_ses-5_task-Phon_acq-D2S7_run-01_bold	5	0	1814-03-09	P_C	1	1.170417	P_O	0.1667	2.623	P_R	0.6667	2.29575	P_U	0.5833	2.624286
5024	sub-5024_ses-5_task-Plaus_acq-D2S13_run-01_bold	0	0	1814-03-09	SP_C	0.7	1.186167	SP_I	0.3	3.589667	SP_S	0.4	3.38625	SP_W	0.2	4.1155
5024	sub-5024_ses-5_task-Plaus_acq-D2S15_run-01_bold	9	0	1814-03-09	SP_C	1	1.0864	SP_I	0.9	3.415667	SP_S	0.6	3.203	SP_W	0.6	3.426
5024	sub-5024_ses-5_task-Plaus_acq-D2S9_run-02_bold	23	0	1814-03-09	SP_C	1	1.2422	SP_I	0.7	3.311286	SP_S	0.5	3.483	SP_W	0.3	3.434333
5024	sub-5024_ses-5_task-Plaus_acq-D3S17_run-02_bold	52	3	1814-04-26	SP_C	0.7	2.870714	SP_I	0.4	2.97275	SP_S	0.4	3.39825	SP_W	0.7	3.119
5024	sub-5024_ses-5_task-Plaus_acq-D3S19_run-01_bold	0	0	1814-04-26	SP_C	0.8	2.764875	SP_I	0.8	2.974	SP_S	0.4	2.82975	SP_W	0.2	3.0155
5024	sub-5024_ses-5_task-Sem_acq-D2S17_run-02_bold	0	0	1814-03-09	S_C	0.9167	1.402455	S_H	0.6667	2.155	S_L	0.5	2.248833	S_U	0.6667	2.374125
5024	sub-5024_ses-5_task-Sem_acq-D2S19_run-01_bold	3	0	1814-03-09	S_C	0.8333	1.902	S_H	0.6667	2.321	S_L	0.5833	2.221	S_U	0.5833	2.166714
5025	sub-5025_ses-5_task-Gram_acq-D1S5_run-02_bold	0	0	1814-10-21	G_C	1	4.1244	G_F	0.9	3.21	G_G	0.8	2.420375	G_P	0.8	2.27625
5025	sub-5025_ses-5_task-Gram_acq-D1S7_run-01_bold	0	0	1814-10-21	G_C	0.9	4.147889	G_F	0.8	3.732125	G_G	0.7	2.355857	G_P	0.8	2.448875
5025	sub-5025_ses-5_task-Phon_acq-D2S19_run-01_bold	0	0	1814-10-28	P_C	0.9167	2.302909	P_O	0.6667	1.151375	P_R	0.75	1.251889	P_U	0.75	1.157222
5025	sub-5025_ses-5_task-Phon_acq-D2S3_run-01_bold	0	0	1814-10-28	P_C	0.9167	2.293182	P_O	0.3333	1.24775	P_R	0.5	1.278167	P_U	1	1.28925
5025	sub-5025_ses-5_task-Phon_acq-D2S7_run-02_bold	0	0	1814-10-28	P_C	0.8333	2.2556	P_O	0.8333	1.4326	P_R	0.25	1.013	P_U	0.8333	1.3715
5025	sub-5025_ses-5_task-Plaus_acq-D2S11_run-01_bold	0	0	1814-10-28	SP_C	0.8	3.815125	SP_I	1	1.8256	SP_S	0.7	1.529429	SP_W	0.4	2.00375
5025	sub-5025_ses-5_task-Plaus_acq-D2S13_run-02_bold	0	0	1814-10-28	SP_C	0.8	3.959875	SP_I	1	1.999	SP_S	0.9	1.438	SP_W	0.8	1.792125
5025	sub-5025_ses-5_task-Sem_acq-D2S15_run-01_bold	0	0	1814-10-28	S_C	0.9167	2.353273	S_H	0.75	1.301	S_L	0.9167	1.275182	S_U	0.9167	1.267
5025	sub-5025_ses-5_task-Sem_acq-D2S17_run-02_bold	0	0	1814-10-28	S_C	0.6667	2.209	S_H	0.9167	1.146909	S_L	0.75	1.355889	S_U	0.5	1.356333
5028	sub-5028_ses-5_task-Gram_acq-D1S4_run-01_bold	4	0	1815-01-23	G_C	0.7	1.962857	G_F	0.5	4.3754	G_G	0.7	3.232	G_P	0.8	3.009625
5028	sub-5028_ses-5_task-Gram_acq-D1S6_run-02_bold	37	0	1815-01-23	G_C	0.5	2.4816	G_F	0.2	4.5985	G_G	0.2	2.9285	G_P	0.8	2.793375
5028	sub-5028_ses-5_task-Gram_acq-D1S8_run-02_bold	34	0	1815-01-23	G_C	0.8	3.43225	G_F	0.6	4.578333	G_G	0.4	2.91225	G_P	0.7	3.116
5028	sub-5028_ses-5_task-Gram_acq-D2S7_run-02_bold	34	2	1815-02-21	G_C	0.7	4.071714	G_F	0.1	3.92	G_G	0.7	2.335286	G_P	0.2	2.7195
5028	sub-5028_ses-5_task-Phon_acq-D1S10_run-01_bold	7	0	1815-01-23	P_C	0.75	2.063556	P_O	0.5833	1.531571	P_R	0.9167	1.420182	P_U	0.4167	1.3926
5028	sub-5028_ses-5_task-Phon_acq-D1S12_run-02_bold	3	0	1815-01-23	P_C	0.75	2.067625	P_O	0.5833	1.436143	P_R	0.8333	1.3427	P_U	0.5	1.507833
5029	sub-5029_ses-5_task-Gram_acq-D1S6_run-01_bold	12	0	1814-12-14	G_C	0.8	1.954875	G_F	0.9	3.047222	G_G	0.7	2.390286	G_P	0.7	2.164
5029	sub-5029_ses-5_task-Gram_acq-D1S8_run-02_bold	0	0	1814-12-14	G_C	1	2.2423	G_F	1	3.6294	G_G	0.8	2.70275	G_P	1	2.2407
5029	sub-5029_ses-5_task-Phon_acq-D1S12_run-01_bold	2	0	1814-12-14	P_C	1	1.92975	P_O	0.75	1.267	P_R	1	1.202167	P_U	0.8333	1.1581
5029	sub-5029_ses-5_task-Phon_acq-D1S14_run-02_bold	4	0	1814-12-14	P_C	1	1.977083	P_O	0.75	1.294556	P_R	0.9167	1.396636	P_U	1	1.29275
5029	sub-5029_ses-5_task-Plaus_acq-D2S3_run-01_bold	18	0	1815-01-18	SP_C	0.9	1.621222	SP_I	1	1.5954	SP_S	0.5	2.2046	SP_W	0.4	2.2715
5029	sub-5029_ses-5_task-Plaus_acq-D2S7_run-02_bold	20	0	1815-01-18	SP_C	1	2.491	SP_I	1	2.0455	SP_S	0.9	1.832667	SP_W	0.7	2.272571
5029	sub-5029_ses-5_task-Sem_acq-D2S12_run-01_bold	6	0	1815-01-18	S_C	1	1.778333	S_H	0.9167	1.705455	S_L	0.8333	1.3321	S_U	0.75	1.344222
5029	sub-5029_ses-5_task-Sem_acq-D2S14_run-02_bold	4	0	1815-01-18	S_C	0.9167	1.7955	S_H	0.9167	1.544909	S_L	0.5	1.759333	S_U	0.9167	1.323636
5030	sub-5030_ses-5_task-Gram_acq-D1S13_run-02_bold	99	5	1815-01-29	G_C	1	1.308	G_F	0.9	3.739444	G_G	0.5	2.5942	G_P	1	2.0528
5030	sub-5030_ses-5_task-Gram_acq-D1S17_run-01_bold	144	8	1815-01-29	G_C	0.9	1.451333	G_F	0.9	3.250286	G_G	0.4	2.6055	G_P	1	1.9034
5030	sub-5030_ses-5_task-Gram_acq-D2S3_run-02_bold	26	1	1815-02-19	G_C	1	1.7126	G_F	0.9	3.592	G_G	0.7	2.467429	G_P	1	2.017
5030	sub-5030_ses-5_task-Gram_acq-D2S5_run-01_bold	32	2	1815-02-19	G_C	0.9	1.786222	G_F	0.7	3.261857	G_G	0.9	2.630889	G_P	1	2.1718
5030	sub-5030_ses-5_task-Phon_acq-D1S4_run-02_bold	3	0	1815-01-29	P_C	1	1.22025	P_O	0.0833	1.524	P_R	0.8333	1.0839	P_U	0.75	1.373333
5030	sub-5030_ses-5_task-Phon_acq-D1S8_run-01_bold	9	0	1815-01-29	P_C	0.8333	1.3993	P_O	0.4167	1.18125	P_R	0.9167	1.071545	P_U	0.8333	1.316
5030	sub-5030_ses-5_task-Sem_acq-D2S11_run-01_bold	21	1	1815-02-19	S_C	0.8333	1.2915	S_H	0.5833	1.717571	S_L	0.8333	1.374444	S_U	0.8333	1.5097
5030	sub-5030_ses-5_task-Sem_acq-D2S7_run-02_bold	5	0	1815-02-19	S_C	0.8333	1.5144	S_H	0.8333	1.4212	S_L	0.6667	1.533375	S_U	0.5833	1.785833
5031	sub-5031_ses-5_task-Gram_acq-D1S4_run-02_bold	2	0	1814-12-19	G_C	1	2.4551	G_F	0.7	3.911	G_G	0.4	2.9465	G_P	0.5	2.297
5031	sub-5031_ses-5_task-Gram_acq-D1S6_run-01_bold	0	0	1814-12-19	G_C	1	1.5291	G_F	0.4	3.476	G_G	0.3	1.573667	G_P	0.8	1.99875
5031	sub-5031_ses-5_task-Phon_acq-D1S10_run-01_bold	12	0	1814-12-19	P_C	1	1.531909	P_O	0.75	1.369111	P_R	0.8333	1.3832	P_U	0.9167	1.782636
