onset	duration	trial_type	correct	window1_response	window1_RT	window2_response	window2_RT	stim_file	calculated_response	calculated_accuracy	calculated_RT
1.084	7.034	SP_W	1.0	n/a	n/a	1.0	4.085	Plaus/Plaus_run-01/stereo_PW85.wav	1.0	1	1.9379999999999997
8.123	5.641	SP_I	2.0	n/a	n/a	2.0	2.448	Plaus/Plaus_run-01/stereo_PI11.wav	2.0	1	1.5279999999999998
13.777	6.77	SP_C	1.0	n/a	n/a	1.0	3.138	Plaus/Plaus_run-01/CoM08b.wav	1.0	1	3.888
20.549	7.327000000000001	SP_W	1.0	n/a	n/a	1.0	3.8160000000000003	Plaus/Plaus_run-01/stereo_PW72.wav	1.0	1	1.8359999999999999
27.888	6.145	SP_C	1.0	n/a	n/a	1.0	3.923	Plaus/Plaus_run-01/CoM05d.wav	1.0	1	4.673
34.043	5.181	SP_I	2.0	n/a	n/a	2.0	3.1	Plaus/Plaus_run-01/stereo_PI65.wav	2.0	1	2.158
39.23	5.092	SP_S	1.0	n/a	n/a	1.0	3.435	Plaus/Plaus_run-01/stereo_PC13.wav	1.0	1	2.372
44.334	7.355	SP_C	1.0	n/a	n/a	1.0	4.973	Plaus/Plaus_run-01/CoM06l.wav	1.0	1	5.723
51.69	7.47	SP_I	2.0	n/a	n/a	1.0	5.08	Plaus/Plaus_run-01/stereo_PI90.wav	1.0	0	2.9090000000000003
59.162	7.399	SP_S	1.0	n/a	n/a	1.0	3.498	Plaus/Plaus_run-01/stereo_PC35.wav	1.0	1	1.2310000000000003
66.568	5.685	SP_S	1.0	n/a	n/a	1.0	2.889	Plaus/Plaus_run-01/stereo_PC47.wav	1.0	1	1.8799999999999997
72.256	5.669	SP_W	1.0	n/a	n/a	1.0	2.6319999999999997	Plaus/Plaus_run-01/stereo_PW19.wav	1.0	1	1.6260000000000001
77.92699999999998	7.9	SP_C	1.0	n/a	n/a	1.0	2.883	Plaus/Plaus_run-01/CoM03l.wav	1.0	1	3.633
85.833	5.145	SP_I	2.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-01/stereo_PI09.wav	2.0	1	4.443
90.987	6.9170000000000025	SP_W	1.0	n/a	n/a	2.0	0.306	Plaus/Plaus_run-01/stereo_PW30.wav	n/a	0	n/a
97.909	5.738	SP_S	1.0	n/a	n/a	1.0	2.38	Plaus/Plaus_run-01/stereo_PC14.wav	1.0	1	1.2089999999999999
103.647	6.276	SP_W	1.0	n/a	n/a	2.0	3.525	Plaus/Plaus_run-01/stereo_PW50.wav	2.0	0	2.703
109.935	5.49	SP_C	1.0	n/a	n/a	1.0	3.752	Plaus/Plaus_run-01/CoM03d.wav	1.0	1	4.502
