run	stim_file	trial_type	stim_duration	stim_verb_forms	stim_violation_type	stim_averaged_frequency	stim_averaged_word_length	stim_total_number_syllable	stim_average_intensity	carrier_phrase	carrier_phrase_word_frequency	carrier_phrase_word_length	carrier_phrase_syllable_num	carrier_phrase_duration	pause1_duration	subject	subject_word_frequency	subject_word_length	subject_syllable_num	subject_duration	verb1	verb1_word_frequency	verb1_word_length	verb1_syllable_num	verb1_duration	verb2	verb2_word_frequency	verb2_word_length	verb2_syllable_num	verb2_duration	verb3	verb3_word_frequency	verb3_word_length	verb3_syllable_num	verb3_duration	subject_phrase_duration	pause2_duration	number	number_word_frequency	number_word_length	number_syllable_num	number_duration	object	object_word_frequency	object_word_length	object_syllable_num	object_duration	object_phrase_duration
1	stereo_2MF50G1.wav	G_G	4.435	3-s	n/a	311727.6	4.0000	7	65.8007	Every day	234630	4	3	0.847	0.504	he	1178718	2	1	0.252	learns	2362	6	1	0.744	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.996	0.498	six	43679	3	1	0.549	words	99249	5	1	1.041	1.59
1	stereo_2MP77G1.wav	G_G	4.173	3-s	n/a	573448.8	4.4000	8	65.8007	Every day	234630	4	3	0.829	0.501	he	1178718	2	1	0.302	tricks	8331	6	1	0.722	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.024	0.495	one	1428618	3	1	0.528	teacher	16947	7	2	0.797	1.325
1	stereo_2MP83G2.wav	G_G	3.395	do	n/a	814896.1667	3.8333	7	65.8007	n/a	n/a	n/a	n/a	n/a	n/a	He	1178718	2	1	0.215	does	525612	4	1	0.241	not	2605564	3	1	0.32	water	105961	5	2	0.543	1.319	0.491	two	456473	3	1	0.657	plants	17049	6	1	0.929	1.586
1	stereo_2MP96G4.wav	G_G	3.723	ed	n/a	425409.1	4.0000	6	65.8007	Last week	200380.5	4	2	0.971	0.521	she	488052	3	1	0.431	cooked	3467	6	1	0.707	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.138	0.515	one	1428618	3	1	0.563	meal	6528	4	1	0.935	1.498
1	CoM01d.wav	G_C	3.09	n/a	n/a	n/a	n/a	n/a	65.1368	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.475	0.498	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.116
1	CoM01l.wav	G_C	4.42	n/a	n/a	n/a	n/a	n/a	64.8349	n/a	n/a	n/a	n/a	0.975	0.502	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.129	0.499	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.323
1	CoM02b.wav	G_C	2.89	n/a	n/a	n/a	n/a	n/a	64.8801	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.275	0.496	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.119
1	CoM03e.wav	G_C	4.21	n/a	n/a	n/a	n/a	n/a	64.6466	n/a	n/a	n/a	n/a	0.799	0.505	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.152	0.5	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.255
1	CoM04b.wav	G_C	3.18	n/a	n/a	n/a	n/a	n/a	65.0935	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.276	0.496	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.407
1	CoM07d.wav	G_C	3.37	n/a	n/a	n/a	n/a	n/a	65.1247	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.218	0.496	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.657
1	CoM08e.wav	G_C	4.27	n/a	n/a	n/a	n/a	n/a	64.6602	n/a	n/a	n/a	n/a	0.848	0.496	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.025	0.49	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.41
1	CoM08l.wav	G_C	4.49	n/a	n/a	n/a	n/a	n/a	64.8731	n/a	n/a	n/a	n/a	0.933	0.492	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.886	0.51	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.669
1	CoM09d.wav	G_C	3.63	n/a	n/a	n/a	n/a	n/a	65.0930	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.471	0.501	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.658
1	CoM10l.wav	G_C	4.53	n/a	n/a	n/a	n/a	n/a	64.7734	n/a	n/a	n/a	n/a	1.04	0.497	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.005	0.491	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.496
1	stereo_1MP26U1.wav	G_P	3.883	3-s	omitt	407060.2	4.0000	7	65.8007	Every day	234630	4	3	0.827	0.521	they	1617818	4	1	0.246	stir	4523	4	1	0.596	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.842	0.536	three	165169	5	1	0.366	pot	13161	3	1	0.792	1.158
1	stereo_1MP27U1.wav	G_P	4.055	3-s	omitt	380757.8	3.8000	8	65.8007	Every day	234630	4	3	0.759	0.502	he	1178718	2	1	0.272	waters 	6750	6	2	0.706	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.978	0.513	two	456473	3	1	0.387	tree	27218	4	1	0.916	1.303
1	stereo_1MP28U1.wav	G_P	4.262	3-s	add	571488.4	3.8000	7	65.8007	Every day	234630	4	3	0.852	0.528	he	1178718	2	1	0.297	waves	10070	5	1	0.693	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.99	0.495	one	1428618	3	1	0.429	flags	5406	5	1	0.968	1.397
1	stereo_1MP37U3.wav	G_P	3.125	do	omitt	956876.8333	3.5000	6	65.8007	n/a	n/a	n/a	n/a	n/a	n/a	They	1617818	4	1	0.23	do	1360645	2	1	0.19	not	2605564	3	1	0.29	lock	18221	4	1	0.571	1.281	0.504	four	85200	4	1	0.569	door	53813	4	1	0.827	1.396
1	stereo_1MP38U3.wav	G_P	3.252	do	omitt	680197	3.8333	7	65.8007	n/a	n/a	n/a	n/a	n/a	n/a	She	488052	3	1	0.302	does	525612	4	1	0.227	not	2605564	3	1	0.26	bake	2528	4	1	0.692	1.481	0.508	two	456473	3	1	0.525	cookie	2953	6	2	0.739	1.264
1	stereo_1MP39U3.wav	G_P	3.039	do	omitt	1089769.667	3.3333	6	65.8007	n/a	n/a	n/a	n/a	n/a	n/a	They	1617818	4	1	0.212	do	1360645	2	1	0.204	not 	2605564	3	1	0.22	work	451298	4	1	0.608	1.244	0.51	two	456473	3	1	0.459	hour	46820	4	1	0.827	1.286
1	stereo_2MP81U2.wav	G_P	3.274	be	add	1212093.2	4.2000	6	65.8007	n/a	n/a	n/a	n/a	n/a	n/a	They	1617818	4	1	0.228	are	2984459	3	1	0.194	sharing	14243	7	2	0.71	n/a	n/a	n/a	n/a	n/a	1.132	0.503	one	1428618	3	1	0.498	toys	15328	4	1	1.14	1.638
1	stereo_2MP82U2.wav	G_P	3.167	be	omitt	1817244.2	3.8000	6	65.8007	n/a	n/a	n/a	n/a	n/a	n/a	He	1178718	2	1	0.278	is 	6474135	2	1	0.229	chewing	1864	7	2	0.666	n/a	n/a	n/a	n/a	n/a	1.173	0.498	one	1428618	3	1	0.466	bites	2886	5	1	1.029	1.495
1	stereo_2MP92U4.wav	G_P	4.327	ed	omitt	237832.3	4.4000	7	65.8007	Last week	200380.5	4	2	0.938	0.542	she	488052	3	1	0.402	fooled	2143	6	1	0.72	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.122	0.497	two	456473	3	1	0.547	mother	42113	6	2	0.681	1.228
1	stereo_2MP93U4.wav	G_P	4.505	ed	omitt	406204.1	4.0000	6	65.8007	Last week	200380.5	4	2	0.965	0.546	he	1178718	2	1	0.302	watched	16607	7	1	0.825	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.127	0.512	two	456473	3	1	0.616	show	178842	4	1	0.738	1.354
2	stereo_1MF07U2.wav	G_F	2.874	be	omitt	701382.5	4.2500	5	65.8007	n/a	n/a	n/a	n/a	n/a	n/a	He 	1178718	2	1	0.308	dropping	7289	8	2	0.782	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.09	0.493	one	1428618	3	1	0.56	book	190905	4	1	0.73	1.29
2	stereo_1MF19U4.wav	G_F	3.98	ed	omitt	440137.3	4.0000	6	65.8007	Last week	200380.5	4	2	0.935	0.501	she	488052	3	1	0.385	poke	2583	4	1	0.526	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.911	0.461	one	1428618	3	1	0.385	friend	81053	6	1	0.657	1.042
2	stereo_1MF20U4.wav	G_F	4.44	ed	omitt	352220.7	4.2000	6	65.8007	Last week	200380.5	4	2	0.796	0.664	he	1178718	2	1	0.269	call	241962	4	1	0.619	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.888	0.693	five	62706	4	1	0.453	friends	77337	7	1	0.945	1.398
2	stereo_1MF21U4.wav	G_F	4.097	ed	omitt	574088.3	4.0000	7	65.8007	Last week	200380.5	4	2	0.846	0.655	he	1178718	2	1	0.349	watch	56974	5	1	0.645	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.994	0.544	one	1428618	3	1	0.412	rabbit	5751	6	2	0.645	1.057
2	stereo_2MF53U1.wav	G_F	4.431	3-s	omitt	293750.4	4.0000	7	65.8007	Every day	234630	4	3	0.829	0.492	he	1178718	2	1	0.263	climb	6144	5	1	0.726	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.989	0.497	six	43679	3	1	0.566	stairs	5581	6	1	1.058	1.624
2	stereo_2MF54U1.wav	G_F	4.094	3-s	add	658366.2	4.4000	7	65.8007	Every day	234630	4	3	0.829	0.491	they	1617818	4	1	0.328	shares	9096	6	1	0.893	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.221	0.481	one	1428618	3	1	0.328	snack	1669	5	1	0.745	1.073
2	stereo_2MF56U2.wav	G_F	3.2309	be	omitt	531889.75	5.5000	8	65.8007	n/a	n/a	n/a	n/a	n/a	n/a	They	1617818	4	1	0.389	opening	30736	7	3	0.745	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.134	0.497	two	456473	3	1	0.435	packages	22532	8	3	1.143	1.578
2	stereo_2MF58U2.wav	G_F	3.286	be	substitute	997122.8	4.0000	6	65.8007	n/a	n/a	n/a	n/a	n/a	n/a	She	488052	3	1	0.432	are	2984459	3	1	0.301	tracing	2852	7	2	0.661	n/a	n/a	n/a	n/a	n/a	1.394	0.5	one	1428618	3	1	0.449	star	81633	4	1	0.941	1.39
2	stereo_2MF63U3.wav	G_F	2.902	do	omitt	1137898	3.8000	5	65.8007	n/a	n/a	n/a	n/a	n/a	n/a	They	1617818	4	1	0.296	not	2605564	3	1	0.21	climb	6144	5	1	0.674	n/a	n/a	n/a	n/a	n/a	1.18	0.498	one	1428618	3	1	0.524	hill	31346	4	1	0.7	1.224
2	stereo_2MF64U3.wav	G_F	3.501	do	substitute	825870.6667	4.1667	6	65.8007	n/a	n/a	n/a	n/a	n/a	n/a	They	1617818	4	1	0.271	does	525612	4	1	0.361	not	2605564	3	1	0.285	watch	56974	5	1	0.637	1.554	0.515	four	85200	4	1	0.452	shows	64056	5	1	0.98	1.432
2	stereo_1MF02G1.wav	G_G	3.921	3-s	n/a	725576.6	3.8000	7	65.8007	Every day	234630	4	3	0.82	0.495	they	1617818	4	1	0.402	play	149546	4	1	0.588	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.99	0.485	one	1428618	3	1	0.495	game	197271	4	1	0.635	1.13
2	stereo_1MF18G3.wav	G_G	3.501	do	n/a	849235.3333	3.6667	7	65.8007	n/a	n/a	n/a	n/a	n/a	n/a	He	1178718	2	1	0.203	does	525612	4	1	0.33	not	2605564	3	1	0.276	use	677371	3	1	0.786	1.595	0.538	four	85200	4	1	0.438	colors	22947	6	2	0.931	1.369
2	stereo_1MF24G4.wav	G_G	4.2	ed	n/a	163769.9	4.8000	7	65.8007	Last week	200380.5	4	2	0.829	0.694	she	488052	3	1	0.461	mailed	12226	6	1	0.493	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.954	0.634	four	85200	4	1	0.304	letters	32991	7	2	0.786	1.09
2	stereo_1MP29G1.wav	G_G	4.24	3-s	n/a	202299.2	4.8000	7	65.8007	Every day	234630	4	3	0.826	0.52	she 	488052	3	1	0.361	calls	46308	5	1	0.706	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.067	0.525	three 	165169	5	1	0.41	friends	77337	7	1	0.892	1.302
2	stereo_1MP42G3.wav	G_G	3.108	be	n/a	1572040.8	4.0000	6	65.8007	n/a	n/a	n/a	n/a	n/a	n/a	He	1178718	2	1	0.305	is	6474135	2	1	0.164	saving	12352	6	2	0.666	n/a	n/a	n/a	n/a	n/a	1.135	0.537	three	165169	5	1	0.449	cents	29830	5	1	0.987	1.436
2	stereo_2MF49G1.wav	G_G	4.15	3-s	n/a	822836.6	4.6000	8	65.8007	Every day	234630	4	3	0.803	0.498	they	1617818	4	1	0.257	practice	44294	8	2	0.878	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.135	0.503	one	1428618	3	1	0.509	time	788823	4	1	0.702	1.211
2	stereo_2MF66G3.wav	G_G	3.214	do	n/a	647567.5	4.5000	7	65.8007	n/a	n/a	n/a	n/a	n/a	n/a	She	488052	3	1	0.353	does	525612	4	1	0.224	not	2605564	3	1	0.448	whisper	1759	7	2	0.572	1.597	0.527	three	165169	5	1	0.411	words	99249	5	1	0.68	1.091
2	stereo_2MF71G4.wav	G_G	4.295	ed	n/a	428976.7	4.8000	6	65.8007	Last week	200380.5	4	2	1.003	0.488	they	1617818	4	1	0.294	kissed	4684	6	1	0.732	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.026	0.482	three	165169	5	1	0.377	times	156832	5	1	0.92	1.297
2	stereo_2MP84G2.wav	G_G	2.74	be	n/a	1824601.6	3.4000	6	65.8007	n/a	n/a	n/a	n/a	n/a	n/a	He 	1178718	2	1	0.258	is 	6474135	2	1	0.194	chasing	2888	7	2	0.739	n/a	n/a	n/a	n/a	n/a	1.191	0.491	one	1428618	3	1	0.477	cat	38649	3	1	0.58	1.057
2	stereo_2MP89G3.wav	G_G	3.745	do	n/a	801005.8333	3.8333	7	65.8007	n/a	n/a	n/a	n/a	n/a	n/a	He	1178718	2	1	0.324	does	525612	4	1	0.271	not	2605564	3	1	0.367	clean	36257	5	1	0.623	1.585	0.503	two	456473	3	1	0.517	dishes	3411	6	2	1.14	1.657
2	CoM01e.wav	G_C	4.2	n/a	n/a	n/a	n/a	n/a	64.6588	n/a	n/a	n/a	n/a	0.807	0.499	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.284	0.504	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.106
2	CoM02d.wav	G_C	3.14	n/a	n/a	n/a	n/a	n/a	65.0860	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.341	0.498	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.301
2	CoM02l.wav	G_C	4.43	n/a	n/a	n/a	n/a	n/a	64.7612	n/a	n/a	n/a	n/a	0.937	0.497	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	0.492	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.503
2	CoM05b.wav	G_C	3.33	n/a	n/a	n/a	n/a	n/a	65.1229	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.276	0.498	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.775
2	CoM06b.wav	G_C	3.03	n/a	n/a	n/a	n/a	n/a	65.0763	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.419	0.493	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.118
2	CoM06d.wav	G_C	3.32	n/a	n/a	n/a	n/a	n/a	65.2039	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.341	0.501	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.478
2	CoM06e.wav	G_C	4.24	n/a	n/a	n/a	n/a	n/a	64.7750	n/a	n/a	n/a	n/a	0.848	0.487	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.302	0.498	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.105
2	CoM07b.wav	G_C	3.18	n/a	n/a	n/a	n/a	n/a	65.0551	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.412	0.496	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.272
2	CoM07l.wav	G_C	4.48	n/a	n/a	n/a	n/a	n/a	64.6991	n/a	n/a	n/a	n/a	0.942	0.486	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.237	0.491	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.324
2	CoM09e.wav	G_C	4.27	n/a	n/a	n/a	n/a	n/a	64.7178	n/a	n/a	n/a	n/a	0.876	0.501	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.284	0.501	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.107
2	stereo_1MP32U2.wav	G_P	3.06	be	omitt	1489433.8	3.8000	6	65.8007	n/a	n/a	n/a	n/a	n/a	n/a	She	488052	3	1	0.383	is	6474135	2	1	0.213	fixing	4013	6	2	0.651	n/a	n/a	n/a	n/a	n/a	1.247	0.509	two	456473	3	1	0.419	clock	24496	5	1	0.884	1.303
2	stereo_1MP34U2.wav	G_P	3.408	be	omitt	1500864.4	4.2000	8	65.8007	n/a	n/a	n/a	n/a	n/a	n/a	She	488052	3	1	0.325	is	6474135	2	1	0.237	opening	30736	7	3	0.77	n/a	n/a	n/a	n/a	n/a	1.332	0.51	two	456473	3	1	0.457	window	54926	6	2	1.108	1.565
2	stereo_1MP43U4.wav	G_P	4.13	ed	omitt	472824.9	4.0000	6	65.8007	Last week	200380.5	4	2	0.975	0.528	they	1617818	4	1	0.298	washed	3200	6	1	0.671	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.969	0.56	two	456473	3	1	0.32	car	86253	3	1	0.778	1.098
