onset	duration	trial_type	correct	window1_response	window1_RT	window2_response	window2_RT	stim_file	calculated_response	calculated_accuracy	calculated_RT
1.0907	4.2010000000000005	S_U	2.0	n/a	n/a	2.0	1.521	Sem/Sem_run-02/stereo_1SU33A0.wav	2.0	1	1.271
5.2947	3.486	S_U	2.0	n/a	n/a	n/a	n/a	Sem/Sem_run-02/stereo_2SU85A0.wav	n/a	0	n/a
8.7817	3.8539999999999996	S_H	1.0	n/a	n/a	1.0	2.021	Sem/Sem_run-02/stereo_2SH50A0.wav	1.0	1	1.771
12.6503	3.454	S_C	1.0	n/a	n/a	1.0	1.157	Sem/Sem_run-02/ContS08.wav	1.0	1	1.907
16.1195	4.33	S_H	1.0	n/a	n/a	n/a	n/a	Sem/Sem_run-02/stereo_1SH10A0.wav	n/a	0	n/a
20.4559	3.872	S_L	1.0	n/a	n/a	1.0	2.127	Sem/Sem_run-02/stereo_2SL61A0.wav	1.0	1	1.8769999999999998
24.3421	3.885	S_L	1.0	n/a	n/a	2.0	2.656	Sem/Sem_run-02/stereo_1SL23A0.wav	2.0	0	2.406
28.2293	4.2	S_U	2.0	n/a	n/a	2.0	1.865	Sem/Sem_run-02/stereo_1SU42A0.wav	2.0	1	1.615
32.4326	3.321	S_L	1.0	n/a	n/a	1.0	1.18	Sem/Sem_run-02/stereo_1SL16A0.wav	1.0	1	0.9299999999999999
35.7684	3.59	S_C	1.0	n/a	n/a	1.0	0.18899999999999997	Sem/Sem_run-02/ContS26.wav	1.0	1	0.9390000000000001
39.3711	4.4	S_H	1.0	n/a	n/a	1.0	1.93	Sem/Sem_run-02/stereo_2SH60A0.wav	1.0	1	1.68
43.7745	4.311	S_L	1.0	n/a	n/a	1.0	2.759	Sem/Sem_run-02/stereo_2SL75A0.wav	1.0	1	2.509
48.0943	3.912	S_H	1.0	n/a	n/a	n/a	n/a	Sem/Sem_run-02/stereo_2SH59A0.wav	n/a	0	n/a
52.0138	4.4	S_U	2.0	n/a	n/a	2.0	1.7519999999999998	Sem/Sem_run-02/stereo_2SU84A0.wav	2.0	1	1.5019999999999998
56.4171	3.4210000000000003	S_U	2.0	n/a	n/a	n/a	n/a	Sem/Sem_run-02/stereo_1SU43A0.wav	n/a	0	n/a
59.8529	3.8539999999999996	S_C	1.0	2.0	0.28300000000000003	1.0	0.48200000000000004	Sem/Sem_run-02/ContS02.wav	2.0	0	0.28300000000000003
63.7217	4.37	S_L	1.0	n/a	n/a	1.0	2.523	Sem/Sem_run-02/stereo_1SL19A0.wav	1.0	1	2.273
68.0927	3.862	S_L	1.0	n/a	n/a	1.0	2.282	Sem/Sem_run-02/stereo_1SL18A0.wav	1.0	1	2.032
71.9622	4.462	S_C	1.0	n/a	n/a	1.0	0.61	Sem/Sem_run-02/ContS22.wav	1.0	1	1.3599999999999999
76.4321	3.406	S_L	1.0	n/a	n/a	1.0	1.893	Sem/Sem_run-02/stereo_1SL21A0.wav	1.0	1	1.643
79.8515	3.355	S_U	2.0	n/a	n/a	n/a	n/a	Sem/Sem_run-02/stereo_1SU36A0.wav	n/a	0	n/a
83.2206	4.324	S_C	1.0	n/a	n/a	1.0	0.653	Sem/Sem_run-02/ContS04.wav	1.0	1	1.403
87.5571	4.253	S_L	1.0	n/a	n/a	1.0	2.6010000000000004	Sem/Sem_run-02/stereo_1SL24A0.wav	1.0	1	2.3510000000000004
91.8112	3.839	S_L	1.0	n/a	n/a	2.0	1.52	Sem/Sem_run-02/stereo_2SL70A0.wav	2.0	0	1.27
95.664	4.395	S_C	1.0	n/a	n/a	1.0	0.225	Sem/Sem_run-02/ContS14.wav	1.0	1	0.975
100.0673	3.8739999999999997	S_H	1.0	n/a	n/a	1.0	2.03	Sem/Sem_run-02/stereo_1SH09A0.wav	1.0	1	1.7799999999999998
103.9534	3.75	S_U	2.0	n/a	n/a	2.0	1.744	Sem/Sem_run-02/stereo_1SU32A0.wav	2.0	1	1.494
107.7063	3.641	S_C	1.0	n/a	n/a	1.0	1.072	Sem/Sem_run-02/ContS34.wav	1.0	1	1.822
111.359	3.338	S_U	2.0	n/a	n/a	2.0	1.916	Sem/Sem_run-02/stereo_1SU31A0.wav	2.0	1	1.666
114.7114	3.45	S_L	1.0	n/a	n/a	1.0	1.6	Sem/Sem_run-02/stereo_2SL68A0.wav	1.0	1	1.35
118.164	3.8510000000000004	S_H	1.0	n/a	n/a	1.0	1.484	Sem/Sem_run-02/stereo_1SH14A0.wav	1.0	1	1.234
122.0178	3.459	S_H	1.0	n/a	n/a	1.0	1.3030000000000002	Sem/Sem_run-02/stereo_1SH01A0.wav	1.0	1	1.0530000000000002
125.4869	3.512	S_C	1.0	n/a	n/a	1.0	0.762	Sem/Sem_run-02/ContS16.wav	1.0	1	1.512
129.0062	3.489	S_H	1.0	n/a	n/a	n/a	n/a	Sem/Sem_run-02/stereo_1SH12A0.wav	n/a	0	n/a
132.5087	3.8489999999999998	S_U	2.0	n/a	n/a	2.0	1.828	Sem/Sem_run-02/stereo_2SU86A0.wav	2.0	1	1.578
136.3616	3.46	S_L	1.0	n/a	n/a	n/a	n/a	Sem/Sem_run-02/stereo_1SL28A0.wav	n/a	0	n/a
139.8308	4.53	S_C	1.0	n/a	n/a	1.0	1.1320000000000001	Sem/Sem_run-02/ContS32.wav	1.0	1	1.882
144.3674	4.351	S_H	1.0	n/a	n/a	1.0	1.913	Sem/Sem_run-02/stereo_2SH52A0.wav	1.0	1	1.663
148.7216	3.48	S_H	1.0	n/a	n/a	n/a	n/a	Sem/Sem_run-02/stereo_2SH47A0.wav	n/a	0	n/a
152.2075	3.3	S_H	1.0	n/a	n/a	1.0	1.835	Sem/Sem_run-02/stereo_2SH53A0.wav	1.0	1	1.585
155.5099	3.847	S_U	2.0	n/a	n/a	2.0	2.177	Sem/Sem_run-02/stereo_1SU39A0.wav	2.0	1	1.927
159.3627	3.923	S_C	1.0	n/a	n/a	1.0	0.856	Sem/Sem_run-02/ContS10.wav	1.0	1	1.6059999999999999
