onset	duration	trial_type	correct	window1_response	window1_RT	window2_response	window2_RT	stim_file	calculated_response	calculated_accuracy	calculated_RT
1.085	3.5	P_R	1.0	n/a	n/a	1.0	1.3969999999999998	Phon/Phon_run-02/stereo_PR20.wav	1.0	1	1.1469999999999998
4.587	4.235	P_O	1.0	n/a	n/a	1.0	1.694	Phon/Phon_run-02/PC034.wav	1.0	1	1.444
8.824	3.375	P_R	1.0	n/a	n/a	1.0	1.401	Phon/Phon_run-02/stereo_PR13.wav	1.0	1	1.151
12.21	3.474	P_C	1.0	n/a	n/a	1.0	0.381	Phon/Phon_run-02/ContS12.wav	1.0	1	1.131
15.696	3.875	P_U	2.0	n/a	n/a	2.0	1.547	Phon/Phon_run-02/PM025.wav	2.0	1	1.297
19.582	3.726	P_R	1.0	n/a	n/a	1.0	1.226	Phon/Phon_run-02/stereo_PR22.wav	1.0	1	0.976
23.318	3.451	P_O	1.0	n/a	n/a	1.0	1.5919999999999999	Phon/Phon_run-02/PC014.wav	1.0	1	1.342
26.771	3.779	P_C	1.0	1.0	0.584	n/a	n/a	Phon/Phon_run-02/ContS02.wav	1.0	1	0.584
30.557	3.821	P_U	2.0	n/a	n/a	2.0	1.31	Phon/Phon_run-02/stereo_PU18.wav	2.0	1	1.06
34.393	3.49	P_U	2.0	n/a	n/a	2.0	1.931	Phon/Phon_run-02/stereo_PU12.wav	2.0	1	1.681
37.896	4.38	P_C	1.0	n/a	n/a	1.0	0.802	Phon/Phon_run-02/ContS32.wav	1.0	1	1.552
42.283	4.0969999999999995	P_R	1.0	n/a	n/a	1.0	1.945	Phon/Phon_run-02/stereo_PR16.wav	1.0	1	1.695
46.386	3.5	P_O	1.0	n/a	n/a	1.0	1.7830000000000001	Phon/Phon_run-02/PC022.wav	1.0	1	1.533
49.888999999999996	4.0760000000000005	P_R	1.0	n/a	n/a	1.0	1.1640000000000001	Phon/Phon_run-02/stereo_PR08.wav	1.0	1	0.9139999999999999
