onset	duration	trial_type	correct	window1_response	window1_RT	window2_response	window2_RT	stim_file	calculated_response	calculated_accuracy	calculated_RT
1.0907	4.2010000000000005	S_U	2.0	n/a	n/a	2.0	2.991	Sem/Sem_run-02/stereo_1SU33A0.wav	2.0	1	2.741
5.2947	3.486	S_U	2.0	n/a	n/a	2.0	2.148	Sem/Sem_run-02/stereo_2SU85A0.wav	2.0	1	1.8980000000000001
8.7817	3.8539999999999996	S_H	1.0	n/a	n/a	1.0	1.3969999999999998	Sem/Sem_run-02/stereo_2SH50A0.wav	1.0	1	1.1469999999999998
12.6503	3.454	S_C	1.0	n/a	n/a	1.0	0.7040000000000001	Sem/Sem_run-02/ContS08.wav	1.0	1	1.4540000000000002
16.1195	4.33	S_H	1.0	n/a	n/a	1.0	2.083	Sem/Sem_run-02/stereo_1SH10A0.wav	1.0	1	1.8330000000000002
20.4559	3.872	S_L	1.0	n/a	n/a	1.0	1.8419999999999999	Sem/Sem_run-02/stereo_2SL61A0.wav	1.0	1	1.592
24.3421	3.885	S_L	1.0	n/a	n/a	1.0	2.044	Sem/Sem_run-02/stereo_1SL23A0.wav	1.0	1	1.794
28.2293	4.2	S_U	2.0	n/a	n/a	2.0	2.205	Sem/Sem_run-02/stereo_1SU42A0.wav	2.0	1	1.955
32.4326	3.321	S_L	1.0	n/a	n/a	1.0	1.371	Sem/Sem_run-02/stereo_1SL16A0.wav	1.0	1	1.121
35.7684	3.59	S_C	1.0	n/a	n/a	1.0	2.176	Sem/Sem_run-02/ContS26.wav	1.0	1	2.926
39.3711	4.4	S_H	1.0	n/a	n/a	1.0	1.365	Sem/Sem_run-02/stereo_2SH60A0.wav	1.0	1	1.115
43.7745	4.311	S_L	1.0	n/a	n/a	n/a	n/a	Sem/Sem_run-02/stereo_2SL75A0.wav	n/a	0	n/a
48.0943	3.912	S_H	1.0	n/a	n/a	1.0	1.6440000000000001	Sem/Sem_run-02/stereo_2SH59A0.wav	1.0	1	1.394
52.0138	4.4	S_U	2.0	n/a	n/a	2.0	2.7439999999999998	Sem/Sem_run-02/stereo_2SU84A0.wav	2.0	1	2.494
56.4171	3.4210000000000003	S_U	2.0	n/a	n/a	n/a	n/a	Sem/Sem_run-02/stereo_1SU43A0.wav	n/a	0	n/a
59.8529	3.8539999999999996	S_C	1.0	n/a	n/a	1.0	0.29	Sem/Sem_run-02/ContS02.wav	1.0	1	1.04
63.7217	4.37	S_L	1.0	n/a	n/a	1.0	1.869	Sem/Sem_run-02/stereo_1SL19A0.wav	1.0	1	1.619
68.0927	3.862	S_L	1.0	n/a	n/a	1.0	1.5659999999999998	Sem/Sem_run-02/stereo_1SL18A0.wav	1.0	1	1.3159999999999998
71.9622	4.462	S_C	1.0	n/a	n/a	1.0	0.142	Sem/Sem_run-02/ContS22.wav	1.0	1	0.892
76.4321	3.406	S_L	1.0	n/a	n/a	n/a	n/a	Sem/Sem_run-02/stereo_1SL21A0.wav	n/a	0	n/a
79.8515	3.355	S_U	2.0	n/a	n/a	n/a	n/a	Sem/Sem_run-02/stereo_1SU36A0.wav	n/a	0	n/a
83.2206	4.324	S_C	1.0	n/a	n/a	1.0	1.229	Sem/Sem_run-02/ContS04.wav	1.0	1	1.979
87.5571	4.253	S_L	1.0	n/a	n/a	n/a	n/a	Sem/Sem_run-02/stereo_1SL24A0.wav	n/a	0	n/a
91.8112	3.839	S_L	1.0	n/a	n/a	1.0	1.504	Sem/Sem_run-02/stereo_2SL70A0.wav	1.0	1	1.254
95.664	4.395	S_C	1.0	n/a	n/a	1.0	2.702	Sem/Sem_run-02/ContS14.wav	1.0	1	3.452
100.0673	3.8739999999999997	S_H	1.0	n/a	n/a	1.0	1.8119999999999998	Sem/Sem_run-02/stereo_1SH09A0.wav	1.0	1	1.562
103.9534	3.75	S_U	2.0	n/a	n/a	2.0	1.4980000000000002	Sem/Sem_run-02/stereo_1SU32A0.wav	2.0	1	1.2480000000000002
107.7063	3.641	S_C	1.0	n/a	n/a	1.0	0.7390000000000001	Sem/Sem_run-02/ContS34.wav	1.0	1	1.489
111.359	3.338	S_U	2.0	n/a	n/a	2.0	2.099	Sem/Sem_run-02/stereo_1SU31A0.wav	2.0	1	1.8490000000000002
114.7114	3.45	S_L	1.0	n/a	n/a	2.0	1.7519999999999998	Sem/Sem_run-02/stereo_2SL68A0.wav	2.0	0	1.5019999999999998
118.164	3.8510000000000004	S_H	1.0	n/a	n/a	1.0	1.5190000000000001	Sem/Sem_run-02/stereo_1SH14A0.wav	1.0	1	1.269
122.0178	3.459	S_H	1.0	n/a	n/a	n/a	n/a	Sem/Sem_run-02/stereo_1SH01A0.wav	n/a	0	n/a
125.4869	3.512	S_C	1.0	n/a	n/a	n/a	n/a	Sem/Sem_run-02/ContS16.wav	n/a	0	n/a
129.0062	3.489	S_H	1.0	n/a	n/a	n/a	n/a	Sem/Sem_run-02/stereo_1SH12A0.wav	n/a	0	n/a
132.5087	3.8489999999999998	S_U	2.0	n/a	n/a	1.0	0.968	Sem/Sem_run-02/stereo_2SU86A0.wav	1.0	0	0.718
136.3616	3.46	S_L	1.0	n/a	n/a	2.0	1.295	Sem/Sem_run-02/stereo_1SL28A0.wav	2.0	0	1.045
139.8308	4.53	S_C	1.0	n/a	n/a	1.0	0.34600000000000003	Sem/Sem_run-02/ContS32.wav	1.0	1	1.096
144.3674	4.351	S_H	1.0	n/a	n/a	1.0	1.9909999999999999	Sem/Sem_run-02/stereo_2SH52A0.wav	1.0	1	1.741
148.7216	3.48	S_H	1.0	n/a	n/a	1.0	1.909	Sem/Sem_run-02/stereo_2SH47A0.wav	1.0	1	1.659
152.2075	3.3	S_H	1.0	n/a	n/a	2.0	1.745	Sem/Sem_run-02/stereo_2SH53A0.wav	2.0	0	1.495
155.5099	3.847	S_U	2.0	n/a	n/a	2.0	1.8159999999999998	Sem/Sem_run-02/stereo_1SU39A0.wav	2.0	1	1.566
159.3627	3.923	S_C	1.0	n/a	n/a	1.0	1.214	Sem/Sem_run-02/ContS10.wav	1.0	1	1.964
163.2989	3.7510000000000003	S_U	2.0	n/a	n/a	1.0	2.5269999999999997	Sem/Sem_run-02/stereo_2SU80A0.wav	1.0	0	2.277
