onset	duration	trial_type	correct	window1_response	window1_RT	window2_response	window2_RT	stim_file	calculated_response	calculated_accuracy	calculated_RT
1.068	4.2	S_U	2.0	n/a	n/a	2.0	2.461	Sem/Sem_run-01/stereo_1SU41A0.wav	2.0	1	2.211
5.271	3.596	S_C	1.0	n/a	n/a	n/a	n/a	Sem/Sem_run-01/ContS29.wav	n/a	0	n/a
8.874	3.425	S_U	2.0	n/a	n/a	1.0	2.227	Sem/Sem_run-01/stereo_2SU87A0.wav	1.0	0	1.9769999999999999
12.31	3.933	S_H	1.0	n/a	n/a	1.0	1.5030000000000001	Sem/Sem_run-01/stereo_1SH13A0.wav	1.0	1	1.253
16.246	4.323	S_H	1.0	n/a	n/a	2.0	1.6669999999999998	Sem/Sem_run-01/stereo_1SH05A0.wav	2.0	0	1.4169999999999998
20.583000000000002	4.073	S_C	1.0	n/a	n/a	n/a	n/a	Sem/Sem_run-01/ContS31.wav	n/a	0	n/a
24.669	3.869	S_L	1.0	n/a	n/a	1.0	1.725	Sem/Sem_run-01/stereo_2SL63A0.wav	1.0	1	1.475
28.539	3.75	S_L	1.0	n/a	n/a	1.0	1.157	Sem/Sem_run-01/stereo_1SL29A0.wav	1.0	1	0.907
32.292	4.3660000000000005	S_U	2.0	n/a	n/a	2.0	1.546	Sem/Sem_run-01/stereo_2SU78A0.wav	2.0	1	1.296
36.662	3.3	S_L	1.0	n/a	n/a	1.0	1.689	Sem/Sem_run-01/stereo_1SL17A0.wav	1.0	1	1.439
39.965	3.884	S_C	1.0	n/a	n/a	n/a	n/a	Sem/Sem_run-01/ContS05.wav	n/a	0	n/a
43.851000000000006	4.371	S_H	1.0	n/a	n/a	1.0	1.402	Sem/Sem_run-01/stereo_2SH58A0.wav	1.0	1	1.152
48.238	4.329	S_L	1.0	n/a	n/a	1.0	1.26	Sem/Sem_run-01/stereo_2SL72A0.wav	1.0	1	1.01
52.574	3.94	S_H	1.0	n/a	n/a	1.0	2.397	Sem/Sem_run-01/stereo_2SH57A0.wav	1.0	1	2.147
56.527	4.2	S_U	2.0	n/a	n/a	2.0	1.431	Sem/Sem_run-01/stereo_2SU83A0.wav	2.0	1	1.181
60.731	3.474	S_C	1.0	n/a	n/a	n/a	n/a	Sem/Sem_run-01/ContS11.wav	1.0	1	3.6750000000000003
64.217	4.271	S_L	1.0	1.0	0.201	2.0	1.608	Sem/Sem_run-01/stereo_1SL26A0.wav	2.0	0	1.358
68.503	3.91	S_L	1.0	n/a	n/a	2.0	1.73	Sem/Sem_run-01/stereo_1SL25A0.wav	2.0	0	1.48
72.423	4.479	S_C	1.0	n/a	n/a	n/a	n/a	Sem/Sem_run-01/ContS25.wav	n/a	0	n/a
76.91	3.378	S_U	2.0	n/a	n/a	2.0	1.484	Sem/Sem_run-01/stereo_2SU81A0.wav	2.0	1	1.234
80.296	3.42	S_L	1.0	n/a	n/a	2.0	1.526	Sem/Sem_run-01/stereo_1SL27A0.wav	2.0	0	1.276
