onset	duration	trial_type	correct	window1_response	window1_RT	window2_response	window2_RT	stim_file	calculated_response	calculated_accuracy	calculated_RT
1.0964	7.034	SP_W	1.0	n/a	n/a	1.0	4.2669999999999995	Plaus/Plaus_run-01/stereo_PW85.wav	1.0	1	2.12
8.1359	5.641	SP_I	2.0	n/a	n/a	2.0	2.242	Plaus/Plaus_run-01/stereo_PI11.wav	2.0	1	1.3219999999999998
13.79	6.77	SP_C	1.0	n/a	n/a	1.0	0.151	Plaus/Plaus_run-01/CoM08b.wav	1.0	1	0.901
20.5628	7.327000000000001	SP_W	1.0	n/a	n/a	1.0	3.909	Plaus/Plaus_run-01/stereo_PW72.wav	1.0	1	1.9289999999999998
27.9014	6.145	SP_C	1.0	n/a	n/a	1.0	0.542	Plaus/Plaus_run-01/CoM05d.wav	1.0	1	1.292
34.0559	5.181	SP_I	2.0	n/a	n/a	2.0	2.912	Plaus/Plaus_run-01/stereo_PI65.wav	2.0	1	1.9699999999999998
39.243	5.092	SP_S	1.0	n/a	n/a	1.0	2.805	Plaus/Plaus_run-01/stereo_PC13.wav	1.0	1	1.742
44.3468	7.355	SP_C	1.0	n/a	n/a	1.0	1.1079999999999999	Plaus/Plaus_run-01/CoM06l.wav	1.0	1	1.858
51.7032	7.47	SP_I	2.0	n/a	n/a	2.0	4.315	Plaus/Plaus_run-01/stereo_PI90.wav	2.0	1	2.1440000000000006
59.1764	7.399	SP_S	1.0	n/a	n/a	1.0	3.4419999999999997	Plaus/Plaus_run-01/stereo_PC35.wav	1.0	1	1.1750000000000003
66.5818	5.685	SP_S	1.0	n/a	n/a	2.0	4.224	Plaus/Plaus_run-01/stereo_PC47.wav	2.0	0	3.215
72.2704	5.669	SP_W	1.0	n/a	n/a	1.0	2.668	Plaus/Plaus_run-01/stereo_PW19.wav	1.0	1	1.6620000000000001
77.9423	7.9	SP_C	1.0	n/a	n/a	1.0	0.098	Plaus/Plaus_run-01/CoM03l.wav	1.0	1	0.848
85.8483	5.145	SP_I	2.0	n/a	n/a	2.0	3.261	Plaus/Plaus_run-01/stereo_PI09.wav	2.0	1	2.253
91.0021	6.9170000000000025	SP_W	1.0	n/a	n/a	1.0	4.346	Plaus/Plaus_run-01/stereo_PW30.wav	1.0	1	2.226
97.9243	5.738	SP_S	1.0	n/a	n/a	1.0	2.9539999999999997	Plaus/Plaus_run-01/stereo_PC14.wav	1.0	1	1.7830000000000001
103.6662	6.276	SP_W	1.0	n/a	n/a	1.0	3.389	Plaus/Plaus_run-01/stereo_PW50.wav	1.0	1	2.5669999999999997
109.954	5.49	SP_C	1.0	1.0	0.528	1.0	0.32899999999999996	Plaus/Plaus_run-01/CoM03d.wav	1.0	1	0.528
115.458	5.7	SP_I	2.0	n/a	n/a	2.0	3.173	Plaus/Plaus_run-01/stereo_PI67.wav	2.0	1	2.282
121.1625	7.237	SP_S	1.0	n/a	n/a	1.0	3.175	Plaus/Plaus_run-01/stereo_PC68.wav	1.0	1	1.2089999999999996
128.4022	6.49	SP_C	1.0	n/a	n/a	1.0	0.064	Plaus/Plaus_run-01/CoM03b.wav	1.0	1	0.8140000000000001
134.9065	6.25	SP_W	1.0	n/a	n/a	1.0	2.416	Plaus/Plaus_run-01/stereo_PW61.wav	1.0	1	1.436
141.161	6.952999999999999	SP_I	2.0	n/a	n/a	2.0	4.396	Plaus/Plaus_run-01/stereo_PI32.wav	2.0	1	2.231
148.1173	7.085	SP_C	1.0	n/a	n/a	1.0	0.132	Plaus/Plaus_run-01/CoM02e.wav	1.0	1	0.882
155.2068	6.3610000000000015	SP_S	1.0	n/a	n/a	1.0	3.377	Plaus/Plaus_run-01/stereo_PC24.wav	1.0	1	1.1189999999999998
161.5781	5.1110000000000015	SP_W	1.0	n/a	n/a	1.0	3.335	Plaus/Plaus_run-01/stereo_PW53.wav	1.0	1	2.321
166.6985	6.2860000000000005	SP_I	2.0	2.0	0.24	2.0	4.16	Plaus/Plaus_run-01/stereo_PI42.wav	2.0	1	1.9640000000000004
172.9876	6.577000000000001	SP_S	1.0	n/a	n/a	1.0	4.197	Plaus/Plaus_run-01/stereo_PC57.wav	1.0	1	3.002
179.5757	5.273	SP_W	1.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-01/stereo_PW18.wav	n/a	0	n/a
184.8629	5.77	SP_C	1.0	n/a	n/a	1.0	0.11800000000000001	Plaus/Plaus_run-01/CoM09b.wav	1.0	1	0.868
190.6348	6.731	SP_S	1.0	n/a	n/a	1.0	3.69	Plaus/Plaus_run-01/stereo_PC26.wav	1.0	1	1.5899999999999999
197.3731	7.212999999999999	SP_I	2.0	n/a	n/a	1.0	4.749	Plaus/Plaus_run-01/stereo_PI33.wav	1.0	0	2.7659999999999996
204.595	5.181	SP_S	1.0	n/a	n/a	1.0	3.2119999999999997	Plaus/Plaus_run-01/stereo_PC01.wav	1.0	1	2.2710000000000004
209.7821	6.238	SP_S	1.0	n/a	n/a	1.0	4.238	Plaus/Plaus_run-01/stereo_PC36.wav	1.0	1	2.192
216.0211	7.73	SP_C	1.0	n/a	n/a	1.0	0.433	Plaus/Plaus_run-01/CoM10e.wav	1.0	1	1.183
223.7601	6.843	SP_I	2.0	n/a	n/a	1.0	3.339	Plaus/Plaus_run-01/stereo_PI45.wav	1.0	0	1.2120000000000002
230.615	6.101	SP_W	1.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-01/stereo_PW28.wav	n/a	0	n/a
236.7206	7.419	SP_W	1.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-01/stereo_PW86.wav	n/a	0	n/a
244.1438	6.54	SP_C	1.0	n/a	n/a	1.0	0.48	Plaus/Plaus_run-01/CoM05e.wav	1.0	1	1.23
250.6981	6.247000000000001	SP_I	2.0	n/a	n/a	1.0	3.3569999999999998	Plaus/Plaus_run-01/stereo_PI12.wav	1.0	0	2.486
