onset	duration	trial_type	correct	window1_response	window1_RT	window2_response	window2_RT	stim_file	calculated_response	calculated_accuracy	calculated_RT
1.0915	6.895	G_F	2.0	n/a	n/a	2.0	4.379	Gram/Gram_run-01/stereo_2MF57U2.wav	2.0	1	5.129
7.9964	7.175	G_F	2.0	n/a	n/a	2.0	3.447	Gram/Gram_run-01/stereo_1MF15U3.wav	2.0	1	4.197
15.1851	6.5070000000000014	G_G	1.0	n/a	n/a	1.0	4.949	Gram/Gram_run-01/stereo_1MF11G2.wav	1.0	1	3.7689999999999997
21.7065	6.505	G_C	1.0	n/a	n/a	1.0	1.1340000000000001	Gram/Gram_run-01/CoM09d.wav	1.0	1	1.884
28.2123	6.9479999999999995	G_F	2.0	n/a	n/a	n/a	n/a	Gram/Gram_run-01/stereo_2MF68U4.wav	n/a	0	n/a
35.1675	5.541	G_P	2.0	n/a	n/a	n/a	n/a	Gram/Gram_run-01/stereo_1MP37U3.wav	n/a	0	n/a
40.7217	5.9479999999999995	G_G	1.0	n/a	n/a	n/a	n/a	Gram/Gram_run-01/stereo_2MF50G1.wav	n/a	0	n/a
46.6761	6.013	G_F	2.0	n/a	n/a	2.0	3.299	Gram/Gram_run-01/stereo_1MF05U1.wav	2.0	1	2.697
52.6972	7.87	G_C	1.0	n/a	n/a	1.0	1.1	Gram/Gram_run-01/CoM01l.wav	1.0	1	1.85
60.5705	6.4979999999999976	G_G	1.0	n/a	n/a	1.0	4.459	Gram/Gram_run-01/stereo_1MF23G4.wav	1.0	1	2.2779999999999996
67.0753	6.184	G_F	2.0	n/a	n/a	2.0	4.2330000000000005	Gram/Gram_run-01/stereo_2MF55U2.wav	2.0	1	4.9830000000000005
73.264	6.83	G_C	1.0	n/a	n/a	1.0	0.762	Gram/Gram_run-01/CoM10l.wav	1.0	1	1.512
80.1023	7.505	G_G	1.0	n/a	n/a	n/a	n/a	Gram/Gram_run-01/stereo_2MP96G4.wav	n/a	0	n/a
87.6086	7.1370000000000005	G_G	1.0	n/a	n/a	1.0	5.615	Gram/Gram_run-01/stereo_1MP47G4.wav	1.0	1	3.1480000000000006
94.748	6.694	G_F	2.0	n/a	n/a	2.0	3.141	Gram/Gram_run-01/stereo_2MF61U3.wav	2.0	1	3.891
101.4529	5.39	G_C	1.0	n/a	n/a	1.0	1.3	Gram/Gram_run-01/CoM01d.wav	1.0	1	2.05
106.8569	6.5760000000000005	G_G	1.0	n/a	n/a	1.0	3.969	Gram/Gram_run-01/stereo_1MP35G2.wav	1.0	1	2.965
113.4451	5.3389999999999995	G_F	2.0	n/a	n/a	n/a	n/a	Gram/Gram_run-01/stereo_2MF69U4.wav	n/a	0	n/a
118.7989	7.94	G_C	1.0	n/a	n/a	1.0	1.044	Gram/Gram_run-01/CoM08l.wav	1.0	1	1.794
126.7476	6.006	G_P	2.0	n/a	n/a	n/a	n/a	Gram/Gram_run-01/stereo_1MP26U1.wav	n/a	0	n/a
132.7683	8.422	G_F	2.0	n/a	n/a	1.0	0.684	Gram/Gram_run-01/stereo_1MF06U1.wav	1.0	0	0.08899999999999963
141.1919	7.885	G_P	2.0	n/a	n/a	2.0	3.612	Gram/Gram_run-01/stereo_2MP81U2.wav	2.0	1	2.727
149.082	6.1270000000000024	G_G	1.0	n/a	n/a	n/a	n/a	Gram/Gram_run-01/stereo_2MP83G2.wav	n/a	0	n/a
155.2198	5.765	G_C	1.0	1.0	0.537	1.0	0.612	Gram/Gram_run-01/CoM02b.wav	1.0	1	0.537
160.9908	6.706	G_P	2.0	n/a	n/a	2.0	5.002	Gram/Gram_run-01/stereo_2MP93U4.wav	2.0	1	2.6020000000000003
167.7098	6.61	G_P	2.0	n/a	n/a	2.0	5.287000000000001	Gram/Gram_run-01/stereo_1MP28U1.wav	2.0	1	3.1720000000000015
174.3313	6.63	G_C	1.0	n/a	n/a	1.0	0.857	Gram/Gram_run-01/CoM04b.wav	1.0	1	1.607
180.9695	5.665	G_P	2.0	n/a	n/a	n/a	n/a	Gram/Gram_run-01/stereo_1MP27U1.wav	n/a	0	n/a
186.6404	7.55	G_G	1.0	n/a	n/a	1.0	4.665	Gram/Gram_run-01/stereo_2MP77G1.wav	1.0	1	2.566
194.1961	6.51	G_C	1.0	n/a	n/a	1.0	0.557	Gram/Gram_run-01/CoM03e.wav	1.0	1	1.307
200.7177	6.98	G_P	2.0	n/a	n/a	2.0	5.352	Gram/Gram_run-01/stereo_2MP92U4.wav	2.0	1	3.003
207.7062	7.047999999999999	G_G	1.0	n/a	n/a	n/a	n/a	Gram/Gram_run-01/stereo_1MF12G2.wav	n/a	0	n/a
214.7613	5.574	G_F	2.0	n/a	n/a	1.0	4.368	Gram/Gram_run-01/stereo_1MF04U1.wav	1.0	0	3.7800000000000002
220.3488	5.67	G_C	1.0	n/a	n/a	1.0	0.486	Gram/Gram_run-01/CoM07d.wav	1.0	1	1.236
226.0205	6.6160000000000005	G_P	2.0	n/a	n/a	2.0	4.05	Gram/Gram_run-01/stereo_1MP39U3.wav	2.0	1	3.046
232.6421	5.695	G_P	2.0	n/a	n/a	2.0	3.72	Gram/Gram_run-01/stereo_2MP82U2.wav	2.0	1	2.7990000000000004
238.3464	6.6270000000000024	G_F	2.0	n/a	n/a	2.0	4.42	Gram/Gram_run-01/stereo_1MF13U3.wav	2.0	1	5.17
244.9846	7.145	G_C	1.0	n/a	n/a	1.0	0.39799999999999996	Gram/Gram_run-01/CoM08e.wav	1.0	1	1.1480000000000001
252.1398	6.805	G_G	1.0	n/a	n/a	1.0	4.732	Gram/Gram_run-01/stereo_1MP41G3.wav	1.0	1	3.426
258.9458	7.519	G_P	2.0	n/a	n/a	2.0	3.761	Gram/Gram_run-01/stereo_1MP38U3.wav	2.0	1	2.5220000000000002
