onset	duration	trial_type	correct	window1_response	window1_RT	window2_response	window2_RT	stim_file	calculated_response	calculated_accuracy	calculated_RT
1.0937	6.343	SP_S	1.0	n/a	n/a	1.0	3.779	Plaus/Plaus_run-02/stereo_PC37.wav	1.0	1	1.6179999999999994
7.4482	6.345	SP_W	1.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-02/stereo_PW74.wav	n/a	0	n/a
13.8029	6.095	SP_C	1.0	n/a	n/a	1.0	0.741	Plaus/Plaus_run-02/CoM10d.wav	1.0	1	1.491
19.9073	6.401	SP_I	2.0	n/a	n/a	2.0	2.838	Plaus/Plaus_run-02/stereo_PI56.wav	2.0	1	1.9709999999999999
26.313000000000002	6.407	SP_W	1.0	n/a	n/a	1.0	4.4	Plaus/Plaus_run-02/stereo_PW39.wav	1.0	1	2.373
32.7344	6.8420000000000005	SP_I	2.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-02/stereo_PI44.wav	n/a	0	n/a
39.5893	7.7	SP_C	1.0	n/a	n/a	1.0	3.218	Plaus/Plaus_run-02/CoM07e.wav	1.0	1	3.968
47.295	5.756	SP_S	1.0	n/a	n/a	1.0	4.423	Plaus/Plaus_run-02/stereo_PC03.wav	1.0	1	3.4810000000000003
53.0655	7.372000000000001	SP_S	1.0	n/a	n/a	2.0	4.779	Plaus/Plaus_run-02/stereo_PC82.wav	2.0	0	2.7239999999999998
60.4386	6.095	SP_C	1.0	n/a	n/a	1.0	1.032	Plaus/Plaus_run-02/CoM04d.wav	1.0	1	1.782
66.5431	6.303	SP_I	2.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-02/stereo_PI23.wav	n/a	0	n/a
72.8488	5.655	SP_I	2.0	n/a	n/a	2.0	4.4030000000000005	Plaus/Plaus_run-02/stereo_PI22.wav	2.0	1	3.4840000000000004
78.5141	6.85	SP_C	1.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-02/CoM08d.wav	n/a	0	n/a
85.3693	6.9179999999999975	SP_S	1.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-02/stereo_PC79.wav	n/a	0	n/a
92.2921	5.233	SP_I	2.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-02/stereo_PI21.wav	n/a	0	n/a
97.5292	6.385	SP_S	1.0	n/a	n/a	1.0	4.751	Plaus/Plaus_run-02/stereo_PC46.wav	1.0	1	3.7890000000000006
103.9184	6.282	SP_W	1.0	n/a	n/a	1.0	5.071000000000001	Plaus/Plaus_run-02/stereo_PW64.wav	1.0	1	3.9650000000000016
110.2063	7.69	SP_C	1.0	n/a	n/a	1.0	3.531	Plaus/Plaus_run-02/CoM04e.wav	1.0	1	4.281000000000001
117.9072	6.316	SP_I	2.0	n/a	n/a	2.0	5.064	Plaus/Plaus_run-02/stereo_PI34.wav	2.0	1	2.907
124.2283	5.47	SP_C	1.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-02/CoM10b.wav	n/a	0	n/a
129.7001	5.636	SP_I	2.0	n/a	n/a	1.0	4.413	Plaus/Plaus_run-02/stereo_PI55.wav	1.0	0	3.574
135.3387	7.461	SP_W	1.0	n/a	n/a	1.0	5.599	Plaus/Plaus_run-02/stereo_PW83.wav	1.0	1	3.5950000000000006
142.8107	5.48	SP_C	1.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-02/CoM01b.wav	n/a	0	n/a
148.298	6.2120000000000015	SP_W	1.0	n/a	n/a	1.0	3.708	Plaus/Plaus_run-02/stereo_PW08.wav	1.0	1	2.8470000000000004
154.5192	4.694	SP_W	1.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-02/stereo_PW07.wav	n/a	0	n/a
159.2226	6.197	SP_I	2.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-02/stereo_PI43.wav	n/a	0	n/a
165.4272	6.1979999999999995	SP_S	1.0	n/a	n/a	2.0	4.699	Plaus/Plaus_run-02/stereo_PC59.wav	2.0	0	3.698
171.6318	7.345	SP_C	1.0	n/a	n/a	1.0	2.9760000000000004	Plaus/Plaus_run-02/CoM05l.wav	1.0	1	3.7260000000000004
178.9871	5.2429999999999986	SP_S	1.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-02/stereo_PC02.wav	n/a	0	n/a
184.2409	6.82	SP_C	1.0	1.0	0.261	1.0	2.0269999999999997	Plaus/Plaus_run-02/CoM09l.wav	1.0	1	0.261
191.0636	7.183	SP_I	2.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-02/stereo_PI78.wav	n/a	0	n/a
198.2522	6.727	SP_W	1.0	n/a	n/a	1.0	4.5760000000000005	Plaus/Plaus_run-02/stereo_PW40.wav	1.0	1	2.3430000000000004
204.9904	5.181	SP_S	1.0	n/a	n/a	n/a	n/a	Plaus/Plaus_run-02/stereo_PC60.wav	n/a	0	n/a
210.1775	7.135	SP_W	1.0	n/a	n/a	1.0	5.659	Plaus/Plaus_run-02/stereo_PW73.wav	1.0	1	3.7269999999999994
217.3172	6.76	SP_C	1.0	n/a	n/a	1.0	3.8360000000000003	Plaus/Plaus_run-02/CoM04l.wav	1.0	1	4.586
