onset	duration	trial_type	correct	window1_response	window1_RT	window2_response	window2_RT	stim_file	calculated_response	calculated_accuracy	calculated_RT
1.084	7.034	SP_W	1.0	n/a	n/a	2.0	4.378	Plaus/Plaus_run-01/stereo_PW85.wav	2.0	0	2.231
8.123	5.641	SP_I	2.0	n/a	n/a	2.0	2.8760000000000003	Plaus/Plaus_run-01/stereo_PI11.wav	2.0	1	1.956
13.778	6.77	SP_C	1.0	n/a	n/a	1.0	0.135	Plaus/Plaus_run-01/CoM08b.wav	1.0	1	0.885
20.55	7.327000000000001	SP_W	1.0	n/a	n/a	1.0	4.02	Plaus/Plaus_run-01/stereo_PW72.wav	1.0	1	2.04
27.889	6.145	SP_C	1.0	n/a	n/a	1.0	0.235	Plaus/Plaus_run-01/CoM05d.wav	1.0	1	0.985
34.044000000000004	5.181	SP_I	2.0	n/a	n/a	2.0	3.568	Plaus/Plaus_run-01/stereo_PI65.wav	2.0	1	2.6260000000000003
39.232	5.092	SP_S	1.0	n/a	n/a	1.0	2.5810000000000004	Plaus/Plaus_run-01/stereo_PC13.wav	1.0	1	1.5180000000000002
44.33600000000001	7.355	SP_C	1.0	n/a	n/a	1.0	0.033	Plaus/Plaus_run-01/CoM06l.wav	1.0	1	0.7829999999999999
51.692	7.47	SP_I	2.0	n/a	n/a	2.0	3.788	Plaus/Plaus_run-01/stereo_PI90.wav	2.0	1	1.6170000000000004
59.165	7.399	SP_S	1.0	n/a	n/a	1.0	3.617	Plaus/Plaus_run-01/stereo_PC35.wav	1.0	1	1.35
66.57	5.685	SP_S	1.0	n/a	n/a	1.0	2.989	Plaus/Plaus_run-01/stereo_PC47.wav	1.0	1	1.98
72.258	5.669	SP_W	1.0	n/a	n/a	2.0	3.448	Plaus/Plaus_run-01/stereo_PW19.wav	2.0	0	2.4419999999999997
77.93	7.9	SP_C	1.0	n/a	n/a	1.0	0.038	Plaus/Plaus_run-01/CoM03l.wav	1.0	1	0.7879999999999999
85.836	5.145	SP_I	2.0	n/a	n/a	2.0	3.111	Plaus/Plaus_run-01/stereo_PI09.wav	2.0	1	2.1030000000000006
90.99	6.9170000000000025	SP_W	1.0	n/a	n/a	1.0	3.917	Plaus/Plaus_run-01/stereo_PW30.wav	1.0	1	1.7969999999999997
97.912	5.738	SP_S	1.0	n/a	n/a	1.0	2.641	Plaus/Plaus_run-01/stereo_PC14.wav	1.0	1	1.47
